Timestamp,GT_t,Prediction,Latency_ms,Contamination_Ratio,Deviation_Score,Model_Prob
547,1.0,1.0,46,1.0,3.114130068772569,0.5175747805995682
548,1.0,0.0,47,1.0,3.116777454460511,0.4710779073231587
549,1.0,1.0,48,1.0,3.0938258384879904,0.5260853679023071
550,1.0,1.0,49,1.0,2.9721389327161845,0.521922325307934
551,1.0,1.0,50,1.0,1.9481789631827882,0.5181038930365208
552,1.0,0.0,51,1.0,1.9542057579429848,0.47098871813244647
553,1.0,1.0,52,1.0,1.9596008973277315,0.5255399214325013
554,1.0,1.0,53,1.0,1.9581340186249692,0.5230761485939469
555,1.0,1.0,54,1.0,1.952417171087237,0.5177347578273711
556,1.0,0.0,55,1.0,1.8481677994971715,0.4709882714330268
557,1.0,1.0,56,1.0,1.8480895918683433,0.5255051515261234
558,1.0,1.0,57,1.0,1.8489342525370545,0.5235227945584491
559,1.0,1.0,58,1.0,1.9481789631827882,0.5193895106272185
560,1.0,0.0,59,1.0,1.9542057579429848,0.47091606364765504
561,1.0,1.0,60,1.0,1.9596008973277315,0.5256216444813511
562,1.0,1.0,61,1.0,1.9581340186249692,0.5222564211914432
563,1.0,1.0,62,1.0,1.952417171087237,0.5175913494591848
564,1.0,0.0,63,1.0,1.9542057579429848,0.4710104410714997
565,1.0,1.0,64,1.0,1.9596008973277315,0.5253915132573408
566,1.0,1.0,65,1.0,1.9581340186249692,0.5226581590459538
567,1.0,1.0,66,1.0,1.952417171087237,0.5187864290623836
568,1.0,0.0,67,1.0,1.7228619164014072,0.4709299603330343
569,1.0,1.0,68,1.0,1.7228619164014078,0.52613965108835
570,1.0,1.0,69,1.0,1.7228619164014078,0.5247764699573207
571,1.0,1.0,70,1.0,1.7553438560837384,0.5176379557221139
572,1.0,0.0,71,1.0,1.7593392020014063,0.471006893176425
573,1.0,1.0,72,1.0,1.9481789631827882,0.5258367844083536
574,1.0,1.0,73,1.0,1.9542057579429848,0.5251374698680816
575,1.0,1.0,74,1.0,1.9596008973277315,0.518069800998752
576,1.0,0.0,75,1.0,1.9581340186249692,0.47096063959452933
577,1.0,1.0,76,1.0,1.952417171087237,0.5261430037400737
578,1.0,1.0,77,1.0,1.735759796690122,0.5239077217759026
579,1.0,1.0,78,1.0,1.7321867762228496,0.5180124588364303
580,1.0,0.0,79,1.0,1.7364584690301341,0.4709803887319899
581,1.0,1.0,80,1.0,1.736957679476197,0.5254354281597946
582,1.0,1.0,81,1.0,1.7228619164014078,0.5229143528130642
583,1.0,1.0,82,1.0,1.9775055348267019,0.5188397693447379
584,1.0,0.0,83,1.0,1.9814106957408768,0.47093215064054245
585,1.0,1.0,84,1.0,1.9813652835896547,0.5259837495769947
586,1.0,1.0,85,1.0,1.9824120357118749,0.5226485111155
587,1.0,1.0,86,1.0,1.9775055348267019,0.5181609594476815
588,1.0,0.0,87,1.0,1.9814106957408768,0.4709798748377793
589,1.0,1.0,88,1.0,1.9813652835896547,0.5254353556652386
590,1.0,1.0,89,1.0,1.9824120357118749,0.5232435552941765
591,1.0,1.0,90,1.0,1.9754631300996432,0.5187288882579951
592,1.0,0.0,91,1.0,1.8925820982450732,0.47093525912004747
593,1.0,1.0,92,1.0,1.8925148224421138,0.5258248755675947
594,1.0,1.0,93,1.0,2.1224037473882524,0.5231512829170588
595,1.0,1.0,94,1.0,2.124651620527991,0.5209034048002772
596,1.0,0.0,95,1.0,2.118933416747949,0.47091428898531484
597,1.0,1.0,96,1.0,2.1197220558932504,0.5251741934382159
598,1.0,1.0,97,1.0,2.1265537973121305,0.5228283226040693
599,1.0,1.0,98,1.0,1.9481789631827882,0.5209772723040511
600,1.0,0.0,99,1.0,1.9542057579429848,0.4709043882496287
601,1.0,1.0,100,1.0,2.152221867531376,0.5247771320719716
602,1.0,1.0,101,1.0,2.4694604087557654,0.5217047144343007
603,1.0,1.0,102,1.0,2.473752907641323,0.5200761760293432
604,1.0,0.0,103,1.0,2.4705443109575578,0.47085941353489924
605,1.0,1.0,104,1.0,2.4753769665857654,0.5260118533723177
606,1.0,1.0,105,1.0,2.47483264961346,0.5246467310735059
607,1.0,1.0,106,1.0,1.888640863329501,0.51809030380665
608,1.0,0.0,107,1.0,2.8000882960950224,0.47096649181914807
609,1.0,1.0,108,1.0,2.8034040120170434,0.5269166781925966
610,1.0,1.0,109,1.0,2.79715905795744,0.5243745983566308
611,1.0,1.0,110,1.0,2.7995894872218887,0.5185862153291249
612,1.0,0.0,111,1.0,2.8071850444514497,0.4709585511508541
613,1.0,1.0,112,1.0,1.7228619164014078,0.527161211797815
614,1.0,1.0,113,1.0,1.7228619164014078,0.5228413782090237
615,1.0,1.0,114,1.0,2.784549153434678,0.5186425240000816
616,1.0,0.0,115,1.0,2.817984217466054,0.4709851077860276
617,1.0,1.0,116,1.0,2.8157276964527105,0.5248398772383389
618,1.0,1.0,117,1.0,2.8183200612336465,0.5220801995841233
619,1.0,1.0,118,1.0,2.7968518422591657,0.518182147269057
620,1.0,0.0,119,1.0,1.7593392020014063,0.47090060098295017
621,1.0,1.0,120,1.0,1.7592391307208408,0.5255632765116556
622,1.0,1.0,121,1.0,1.7599490637538793,0.5216643020701182
623,1.0,1.0,122,1.0,1.7553438560837384,0.518194034035549
624,1.0,0.0,123,1.0,1.7593392020014063,0.47096881685694714
625,1.0,1.0,124,1.0,1.7592391307208408,0.5261964249918607
626,1.0,1.0,125,1.0,1.7599490637538793,0.5225696649296567
627,1.0,1.0,126,1.0,1.7534311278854773,0.5192044698584598
628,1.0,0.0,127,1.0,1.7228619164014072,0.4709488136295681
629,1.0,1.0,128,1.0,1.733187180078904,0.5255224498401041
630,1.0,1.0,129,1.0,1.888640863329501,0.5218174520101826
631,1.0,0.0,130,1.0,1.8925820982450732,0.4664076274750549
632,1.0,1.0,131,1.0,1.8925148224421138,0.5250152701588142
633,1.0,1.0,132,1.0,1.8934268469286613,0.5228253243334476
634,1.0,1.0,133,1.0,2.0219378705753024,0.5192319844924569
635,1.0,0.0,134,1.0,2.0258249944887785,0.47090214719139384
636,1.0,1.0,135,1.0,2.0257905141634254,0.5260007121821284
637,1.0,1.0,136,1.0,2.026904630103482,0.5226165317283518
638,1.0,1.0,137,1.0,2.019869530542484,0.5186708985510151
639,1.0,0.0,138,1.0,1.8925820982450732,0.4709566046319997
640,1.0,1.0,139,1.0,1.8925148224421138,0.5257246621334303
641,1.0,1.0,140,1.0,1.8934268469286613,0.5239605924779865
642,1.0,1.0,141,1.0,1.8866503292139614,0.51998527084512
643,1.0,0.0,142,1.0,1.83208583494652,0.47091865295112706
644,1.0,1.0,143,1.0,1.8385944235224194,0.5258667555092135
645,1.0,1.0,144,1.0,1.7228619164014078,0.5238393477842038
646,1.0,1.0,145,1.0,1.7138653428936916,0.520600848846033
647,1.0,0.0,146,1.0,1.7228619164014072,0.47091523660140683
648,1.0,1.0,147,1.0,1.7228619164014078,0.525416323006984
649,1.0,1.0,148,1.0,1.7228619164014078,0.5228145170210907
650,1.0,1.0,149,1.0,2.2201441396438906,0.5189344817875488
651,1.0,0.0,150,1.0,2.2478797259769,0.4709211000708759
652,1.0,1.0,151,1.0,2.2465797570524213,0.5256055682938967
653,1.0,1.0,152,1.0,2.249067179518043,0.5223905734222759
654,1.0,1.0,153,1.0,2.2304282689642134,0.518115271348641
655,1.0,0.0,154,1.0,1.9542057579429848,0.47094721465679606
656,1.0,1.0,155,1.0,1.9596008973277315,0.5282986855938155
657,1.0,1.0,156,1.0,1.9581340186249692,0.5228963442882275
658,1.0,1.0,157,1.0,2.6844521918596493,0.5181058140877881
659,1.0,0.0,158,1.0,2.6921988688941862,0.47100356963157
660,1.0,1.0,159,1.0,2.69795843206244,0.5265749593918722
