file_name,window_idx,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,label
dados_armageddon.txt,20847,0.000001,0.005582,0.097419,0.299638,0.400000,0.000002,0.005508,0.099402,0.299639,0.200000,0.000002,0.005529,0.098957,0.299637,0.200000,0.000002,0.005508,0.099402,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,1.0
dados_armageddon.txt,20848,0.000002,0.005508,0.099402,0.299639,0.200000,0.000002,0.005529,0.098957,0.299637,0.200000,0.000002,0.005508,0.099402,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005513,0.099378,0.299639,0.200000,1.0
dados_armageddon.txt,20849,0.000002,0.005529,0.098957,0.299637,0.200000,0.000002,0.005508,0.099402,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005513,0.099378,0.299639,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,1.0
dados_armageddon.txt,20850,0.000002,0.005508,0.099402,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005513,0.099378,0.299639,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005508,0.099401,0.299639,0.200000,1.0
dados_armageddon.txt,20851,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005513,0.099378,0.299639,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005508,0.099401,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,1.0
dados_armageddon.txt,20852,0.000002,0.005513,0.099378,0.299639,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005508,0.099401,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005508,0.099402,0.299639,0.200000,1.0
dados_armageddon.txt,20853,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005508,0.099401,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005508,0.099402,0.299639,0.200000,0.000002,0.005526,0.098915,0.299637,0.200000,1.0
dados_armageddon.txt,20854,0.000002,0.005508,0.099401,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005508,0.099402,0.299639,0.200000,0.000002,0.005526,0.098915,0.299637,0.200000,0.000002,0.005510,0.099443,0.299639,0.200000,1.0
dados_armageddon.txt,20855,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005508,0.099402,0.299639,0.200000,0.000002,0.005526,0.098915,0.299637,0.200000,0.000002,0.005510,0.099443,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,1.0
dados_armageddon.txt,20856,0.000002,0.005508,0.099402,0.299639,0.200000,0.000002,0.005526,0.098915,0.299637,0.200000,0.000002,0.005510,0.099443,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000002,0.005510,0.099442,0.299637,0.200000,1.0
dados_armageddon.txt,20857,0.000002,0.005526,0.098915,0.299637,0.200000,0.000002,0.005510,0.099443,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000002,0.005510,0.099442,0.299637,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,1.0
dados_armageddon.txt,20858,0.000002,0.005510,0.099443,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000002,0.005510,0.099442,0.299637,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005508,0.099402,0.299639,0.200000,1.0
dados_armageddon.txt,20859,0.000001,0.005582,0.097419,0.299640,0.400000,0.000002,0.005510,0.099442,0.299637,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005508,0.099402,0.299639,0.200000,0.000001,0.005585,0.097461,0.299640,0.400000,1.0
dados_armageddon.txt,20860,0.000002,0.005510,0.099442,0.299637,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005508,0.099402,0.299639,0.200000,0.000001,0.005585,0.097461,0.299640,0.400000,0.000002,0.005508,0.099401,0.299637,0.200000,1.0
dados_armageddon.txt,20861,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005508,0.099402,0.299639,0.200000,0.000001,0.005585,0.097461,0.299640,0.400000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005526,0.098917,0.299639,0.200000,1.0
dados_armageddon.txt,20862,0.000002,0.005508,0.099402,0.299639,0.200000,0.000001,0.005585,0.097461,0.299640,0.400000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005526,0.098917,0.299639,0.200000,0.000002,0.005510,0.099443,0.299637,0.200000,1.0
dados_armageddon.txt,20863,0.000001,0.005585,0.097461,0.299640,0.400000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005526,0.098917,0.299639,0.200000,0.000002,0.005510,0.099443,0.299637,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,1.0
dados_armageddon.txt,20864,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005526,0.098917,0.299639,0.200000,0.000002,0.005510,0.099443,0.299637,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000002,0.005508,0.099402,0.299637,0.200000,1.0
dados_armageddon.txt,20865,0.000002,0.005526,0.098917,0.299639,0.200000,0.000002,0.005510,0.099443,0.299637,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000002,0.005508,0.099402,0.299637,0.200000,0.000002,0.005527,0.098936,0.299639,0.200000,1.0
dados_armageddon.txt,20866,0.000002,0.005510,0.099443,0.299637,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000002,0.005508,0.099402,0.299637,0.200000,0.000002,0.005527,0.098936,0.299639,0.200000,0.000002,0.005508,0.099402,0.299637,0.200000,1.0
dados_armageddon.txt,20867,0.000001,0.005582,0.097419,0.299640,0.400000,0.000002,0.005508,0.099402,0.299637,0.200000,0.000002,0.005527,0.098936,0.299639,0.200000,0.000002,0.005508,0.099402,0.299637,0.200000,0.000001,0.005584,0.097458,0.299640,0.400000,1.0
dados_armageddon.txt,20868,0.000002,0.005508,0.099402,0.299637,0.200000,0.000002,0.005527,0.098936,0.299639,0.200000,0.000002,0.005508,0.099402,0.299637,0.200000,0.000001,0.005584,0.097458,0.299640,0.400000,0.000002,0.005508,0.099401,0.299637,0.200000,1.0
dados_armageddon.txt,20869,0.000002,0.005527,0.098936,0.299639,0.200000,0.000002,0.005508,0.099402,0.299637,0.200000,0.000001,0.005584,0.097458,0.299640,0.400000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005526,0.098915,0.299639,0.200000,1.0
dados_armageddon.txt,20870,0.000002,0.005508,0.099402,0.299637,0.200000,0.000001,0.005584,0.097458,0.299640,0.400000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005526,0.098915,0.299639,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,1.0
dados_armageddon.txt,20871,0.000001,0.005584,0.097458,0.299640,0.400000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005526,0.098915,0.299639,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,1.0
dados_armageddon.txt,20872,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005526,0.098915,0.299639,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005508,0.099401,0.299637,0.200000,1.0
dados_armageddon.txt,20873,0.000002,0.005526,0.098915,0.299639,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005528,0.098942,0.299639,0.200000,1.0
dados_armageddon.txt,20874,0.000002,0.005508,0.099401,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005528,0.098942,0.299639,0.200000,0.000002,0.005508,0.099416,0.299637,0.200000,1.0
dados_armageddon.txt,20875,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005528,0.098942,0.299639,0.200000,0.000002,0.005508,0.099416,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,1.0
dados_armageddon.txt,20876,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005528,0.098942,0.299639,0.200000,0.000002,0.005508,0.099416,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005510,0.099444,0.299639,0.200000,1.0
dados_armageddon.txt,20877,0.000002,0.005528,0.098942,0.299639,0.200000,0.000002,0.005508,0.099416,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005510,0.099444,0.299639,0.200000,0.000002,0.005526,0.098906,0.299637,0.200000,1.0
dados_armageddon.txt,20878,0.000002,0.005508,0.099416,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005510,0.099444,0.299639,0.200000,0.000002,0.005526,0.098906,0.299637,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,1.0
dados_armageddon.txt,20879,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005510,0.099444,0.299639,0.200000,0.000002,0.005526,0.098906,0.299637,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000001,0.005584,0.097459,0.299638,0.400000,1.0
dados_armageddon.txt,20880,0.000002,0.005510,0.099444,0.299639,0.200000,0.000002,0.005526,0.098906,0.299637,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000001,0.005584,0.097459,0.299638,0.400000,0.000002,0.005508,0.099402,0.299639,0.200000,1.0
dados_armageddon.txt,20881,0.000002,0.005526,0.098906,0.299637,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000001,0.005584,0.097459,0.299638,0.400000,0.000002,0.005508,0.099402,0.299639,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,1.0
dados_armageddon.txt,20882,0.000002,0.005508,0.099401,0.299637,0.200000,0.000001,0.005584,0.097459,0.299638,0.400000,0.000002,0.005508,0.099402,0.299639,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005510,0.099442,0.299639,0.200000,1.0
dados_armageddon.txt,20883,0.000001,0.005584,0.097459,0.299638,0.400000,0.000002,0.005508,0.099402,0.299639,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005510,0.099442,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,1.0
dados_armageddon.txt,20884,0.000002,0.005508,0.099402,0.299639,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005510,0.099442,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005508,0.099402,0.299639,0.200000,1.0
dados_armageddon.txt,20885,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005510,0.099442,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005508,0.099402,0.299639,0.200000,0.000002,0.005528,0.098956,0.299637,0.200000,1.0
dados_armageddon.txt,20886,0.000002,0.005510,0.099442,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005508,0.099402,0.299639,0.200000,0.000002,0.005528,0.098956,0.299637,0.200000,0.000002,0.005508,0.099403,0.299639,0.200000,1.0
dados_armageddon.txt,20887,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005508,0.099402,0.299639,0.200000,0.000002,0.005528,0.098956,0.299637,0.200000,0.000002,0.005508,0.099403,0.299639,0.200000,0.000001,0.005569,0.097859,0.299638,0.400000,1.0
dados_armageddon.txt,20888,0.000002,0.005508,0.099402,0.299639,0.200000,0.000002,0.005528,0.098956,0.299637,0.200000,0.000002,0.005508,0.099403,0.299639,0.200000,0.000001,0.005569,0.097859,0.299638,0.400000,0.000002,0.005508,0.099401,0.299639,0.200000,1.0
dados_armageddon.txt,20889,0.000002,0.005528,0.098956,0.299637,0.200000,0.000002,0.005508,0.099403,0.299639,0.200000,0.000001,0.005569,0.097859,0.299638,0.400000,0.000002,0.005508,0.099401,0.299639,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,1.0
dados_armageddon.txt,20890,0.000002,0.005508,0.099403,0.299639,0.200000,0.000001,0.005569,0.097859,0.299638,0.400000,0.000002,0.005508,0.099401,0.299639,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005508,0.099401,0.299639,0.200000,1.0
dados_armageddon.txt,20891,0.000001,0.005569,0.097859,0.299638,0.400000,0.000002,0.005508,0.099401,0.299639,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005508,0.099401,0.299639,0.200000,0.000001,0.005536,0.098635,0.299640,0.400000,1.0
dados_armageddon.txt,20892,0.000002,0.005508,0.099401,0.299639,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005508,0.099401,0.299639,0.200000,0.000001,0.005536,0.098635,0.299640,0.400000,0.000002,0.005508,0.099401,0.299637,0.200000,1.0
dados_armageddon.txt,20893,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005508,0.099401,0.299639,0.200000,0.000001,0.005536,0.098635,0.299640,0.400000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005529,0.098957,0.299637,0.200000,1.0
dados_armageddon.txt,20894,0.000002,0.005508,0.099401,0.299639,0.200000,0.000001,0.005536,0.098635,0.299640,0.400000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005529,0.098957,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,1.0
dados_armageddon.txt,20895,0.000001,0.005536,0.098635,0.299640,0.400000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005529,0.098957,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,1.0
dados_armageddon.txt,20896,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005529,0.098957,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005510,0.099442,0.299637,0.200000,1.0
dados_armageddon.txt,20897,0.000002,0.005529,0.098957,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005510,0.099442,0.299637,0.200000,0.000002,0.005526,0.098917,0.299639,0.200000,1.0
dados_armageddon.txt,20898,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005510,0.099442,0.299637,0.200000,0.000002,0.005526,0.098917,0.299639,0.200000,0.000001,0.005584,0.097459,0.299638,0.400000,1.0
dados_armageddon.txt,20899,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005510,0.099442,0.299637,0.200000,0.000002,0.005526,0.098917,0.299639,0.200000,0.000001,0.005584,0.097459,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,1.0
dados_armageddon.txt,20900,0.000002,0.005510,0.099442,0.299637,0.200000,0.000002,0.005526,0.098917,0.299639,0.200000,0.000001,0.005584,0.097459,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,1.0
dados_armageddon.txt,20901,0.000002,0.005526,0.098917,0.299639,0.200000,0.000001,0.005584,0.097459,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005526,0.098916,0.299639,0.200000,1.0
dados_armageddon.txt,20902,0.000001,0.005584,0.097459,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,1.0
dados_armageddon.txt,20903,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,1.0
dados_armageddon.txt,20904,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005510,0.099443,0.299637,0.200000,1.0
dados_armageddon.txt,20905,0.000002,0.005526,0.098916,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005510,0.099443,0.299637,0.200000,0.000002,0.005526,0.098916,0.299639,0.200000,1.0
dados_armageddon.txt,20906,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005510,0.099443,0.299637,0.200000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000001,0.005582,0.097418,0.299640,0.400000,1.0
dados_armageddon.txt,20907,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005510,0.099443,0.299637,0.200000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000001,0.005582,0.097418,0.299640,0.400000,0.000002,0.005529,0.098957,0.299637,0.200000,1.0
dados_armageddon.txt,20908,0.000002,0.005510,0.099443,0.299637,0.200000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000001,0.005582,0.097418,0.299640,0.400000,0.000002,0.005529,0.098957,0.299637,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,1.0
dados_armageddon.txt,20909,0.000002,0.005526,0.098916,0.299639,0.200000,0.000001,0.005582,0.097418,0.299640,0.400000,0.000002,0.005529,0.098957,0.299637,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005526,0.098916,0.299639,0.200000,1.0
dados_armageddon.txt,20910,0.000001,0.005582,0.097418,0.299640,0.400000,0.000002,0.005529,0.098957,0.299637,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,1.0
dados_armageddon.txt,20911,0.000002,0.005529,0.098957,0.299637,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000002,0.005526,0.098916,0.299637,0.200000,1.0
dados_armageddon.txt,20912,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005508,0.099401,0.299639,0.200000,1.0
dados_armageddon.txt,20913,0.000002,0.005526,0.098916,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005508,0.099401,0.299639,0.200000,0.000002,0.005528,0.098956,0.299637,0.200000,1.0
dados_armageddon.txt,20914,0.000001,0.005582,0.097419,0.299640,0.400000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005508,0.099401,0.299639,0.200000,0.000002,0.005528,0.098956,0.299637,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,1.0
dados_armageddon.txt,20915,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005508,0.099401,0.299639,0.200000,0.000002,0.005528,0.098956,0.299637,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000002,0.005528,0.098947,0.299637,0.200000,1.0
dados_armageddon.txt,20916,0.000002,0.005508,0.099401,0.299639,0.200000,0.000002,0.005528,0.098956,0.299637,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000002,0.005528,0.098947,0.299637,0.200000,0.000002,0.005508,0.099401,0.299639,0.200000,1.0
dados_armageddon.txt,20917,0.000002,0.005528,0.098956,0.299637,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000002,0.005528,0.098947,0.299637,0.200000,0.000002,0.005508,0.099401,0.299639,0.200000,0.000002,0.005526,0.098915,0.299637,0.200000,1.0
dados_armageddon.txt,20918,0.000001,0.005582,0.097419,0.299640,0.400000,0.000002,0.005528,0.098947,0.299637,0.200000,0.000002,0.005508,0.099401,0.299639,0.200000,0.000002,0.005526,0.098915,0.299637,0.200000,0.000001,0.005584,0.097460,0.299640,0.400000,1.0
dados_armageddon.txt,20919,0.000002,0.005528,0.098947,0.299637,0.200000,0.000002,0.005508,0.099401,0.299639,0.200000,0.000002,0.005526,0.098915,0.299637,0.200000,0.000001,0.005584,0.097460,0.299640,0.400000,0.000002,0.005526,0.098916,0.299637,0.200000,1.0
dados_armageddon.txt,20920,0.000002,0.005508,0.099401,0.299639,0.200000,0.000002,0.005526,0.098915,0.299637,0.200000,0.000001,0.005584,0.097460,0.299640,0.400000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005508,0.099402,0.299639,0.200000,1.0
dados_armageddon.txt,20921,0.000002,0.005526,0.098915,0.299637,0.200000,0.000001,0.005584,0.097460,0.299640,0.400000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005508,0.099402,0.299639,0.200000,0.000002,0.005529,0.098957,0.299637,0.200000,1.0
dados_armageddon.txt,20922,0.000001,0.005584,0.097460,0.299640,0.400000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005508,0.099402,0.299639,0.200000,0.000002,0.005529,0.098957,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,1.0
dados_armageddon.txt,20923,0.000002,0.005526,0.098916,0.299637,0.200000,0.000002,0.005508,0.099402,0.299639,0.200000,0.000002,0.005529,0.098957,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005526,0.098915,0.299637,0.200000,1.0
dados_armageddon.txt,20924,0.000002,0.005508,0.099402,0.299639,0.200000,0.000002,0.005529,0.098957,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005526,0.098915,0.299637,0.200000,0.000002,0.005509,0.099430,0.299639,0.200000,1.0
dados_armageddon.txt,20925,0.000002,0.005529,0.098957,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005526,0.098915,0.299637,0.200000,0.000002,0.005509,0.099430,0.299639,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,1.0
dados_armageddon.txt,20926,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005526,0.098915,0.299637,0.200000,0.000002,0.005509,0.099430,0.299639,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000001,0.005584,0.097460,0.299638,0.400000,1.0
dados_armageddon.txt,20927,0.000002,0.005526,0.098915,0.299637,0.200000,0.000002,0.005509,0.099430,0.299639,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000001,0.005584,0.097460,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,1.0
dados_armageddon.txt,20928,0.000002,0.005509,0.099430,0.299639,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000001,0.005584,0.097460,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005508,0.099402,0.299637,0.200000,1.0
dados_armageddon.txt,20929,0.000002,0.005526,0.098916,0.299637,0.200000,0.000001,0.005584,0.097460,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005508,0.099402,0.299637,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,1.0
dados_armageddon.txt,20930,0.000001,0.005584,0.097460,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005508,0.099402,0.299637,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,1.0
dados_armageddon.txt,20931,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005508,0.099402,0.299637,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,1.0
dados_armageddon.txt,20932,0.000002,0.005508,0.099402,0.299637,0.200000,0.000002,0.005526,0.098916,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005510,0.099441,0.299637,0.200000,1.0
dados_armageddon.txt,20933,0.000002,0.005526,0.098916,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005510,0.099441,0.299637,0.200000,0.000002,0.005526,0.098916,0.299639,0.200000,1.0
dados_armageddon.txt,20934,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005510,0.099441,0.299637,0.200000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,1.0
dados_armageddon.txt,20935,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005510,0.099441,0.299637,0.200000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005529,0.098955,0.299639,0.200000,1.0
dados_armageddon.txt,20936,0.000002,0.005510,0.099441,0.299637,0.200000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005529,0.098955,0.299639,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,1.0
dados_armageddon.txt,20937,0.000002,0.005526,0.098916,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005529,0.098955,0.299639,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005526,0.098916,0.299639,0.200000,1.0
dados_armageddon.txt,20938,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005529,0.098955,0.299639,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,1.0
dados_armageddon.txt,20939,0.000002,0.005529,0.098955,0.299639,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,1.0
dados_armageddon.txt,20940,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,1.0
dados_armageddon.txt,20941,0.000002,0.005526,0.098916,0.299639,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005529,0.098957,0.299639,0.200000,1.0
dados_armageddon.txt,20942,0.000001,0.005582,0.097418,0.299638,0.400000,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005529,0.098957,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,1.0
dados_armageddon.txt,20943,0.000002,0.005526,0.098916,0.299639,0.200000,0.000002,0.005508,0.099401,0.299637,0.200000,0.000002,0.005529,0.098957,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000002,0.005528,0.098942,0.299637,0.200000,1.0
