CORE_ID,TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,LABEL
0,0,119852769,30367361,579109,6824,1.0
0,0,119853568,30481629,579112,6840,1.0
0,0,119852749,30370640,579199,6833,1.0
0,0,119853421,30174902,584973,6839,1.0
0,0,119853618,30373892,579283,6839,1.0
0,0,119852811,30419028,578940,6843,1.0
0,0,119853678,30367828,579173,6843,1.0
0,0,119853236,30174912,584973,6856,1.0
0,0,119853419,30366776,579148,6836,1.0
0,0,119852869,30462273,578923,6833,1.0
0,0,119853684,30373445,579253,6827,1.0
0,0,119854233,30176597,585033,6836,1.0
0,0,119852708,30373414,579302,6834,1.0
0,0,119852716,30439192,578984,6844,1.0
0,0,119853371,30367612,579170,6823,1.0
0,0,119854113,30175914,584998,6852,1.0
0,0,119852665,30371961,579285,6838,1.0
0,0,119853582,30420488,578950,6842,1.0
0,0,119852756,30372873,579290,6826,1.0
0,0,119853167,30175922,584999,6854,1.0
0,0,119852725,30371523,579194,6835,1.0
0,0,119853548,30422607,579056,6837,1.0
0,0,119852679,30365595,579114,6817,1.0
0,0,119853262,30181118,585090,6839,1.0
0,0,119853458,30365786,579122,6856,1.0
0,0,119852661,30405452,579088,6829,1.0
0,0,119852893,30366864,579151,6842,1.0
0,0,119853214,30176142,585003,6851,1.0
0,0,119853527,30367938,579177,6840,1.0
0,0,119852626,30393996,579225,6848,1.0
0,0,119853749,30368804,579167,6841,1.0
0,0,119854096,30173959,584946,6858,1.0
0,0,119852818,30373158,579298,6843,1.0
0,0,119852904,30388092,579038,6830,1.0
0,0,119853604,30366845,579149,6844,1.0
0,0,119853874,30176227,585009,6848,1.0
0,0,119852724,30369624,579221,6829,1.0
0,0,119853345,30421376,579001,6835,1.0
0,0,119852708,30367654,579169,6843,1.0
0,0,119853997,30174266,584977,6849,1.0
0,0,119852619,30367190,579135,6834,1.0
0,0,119853518,30376697,579126,6829,1.0
0,0,119852874,30368215,579183,6845,1.0
0,0,119853424,30180232,585113,6854,1.0
0,0,119853400,30368391,579161,6854,1.0
0,0,119852740,30403618,578986,6842,1.0
0,0,119852671,30366056,579130,6855,1.0
0,0,119853407,30175271,584980,6854,1.0
0,0,119853486,30366385,579137,6829,1.0
0,0,119852903,30455662,579030,6846,1.0
0,0,119853440,30366209,579129,6832,1.0
