CPU_CYCLES, INSTRUCTIONS, CACHE_MISSES, BRANCH_MISSES, LABEL
00:07:06.741 119847890 30124902 581774 6843 1.0
00:07:06.941 119846839 30303705 575707 6826 1.0
00:07:07.141 119846649 31705790 572236 6796 1.0
00:07:07.341 119847546 30314390 575888 6827 1.0
00:07:07.741 119847945 30118459 581608 6835 1.0
00:07:07.941 119846712 30304397 575736 6819 1.0
00:07:08.141 119847432 31747060 572193 6787 1.0
00:07:08.341 119846771 30308463 575750 6824 1.0
00:07:08.741 119847121 30121506 581705 6829 1.0
00:07:08.941 119846559 30306579 575701 6820 1.0
00:07:09.141 119847464 31673467 572296 6788 1.0
00:07:09.341 119846752 30305213 575722 6841 1.0
00:07:09.741 119846896 30113447 581547 6842 1.0
00:07:09.941 119847457 30305884 575775 6829 1.0
00:07:10.141 119846811 31697647 572513 6802 1.0
00:07:10.341 119847584 30299168 575597 6826 1.0
00:07:10.741 119847047 30117658 581601 6832 1.0
00:07:10.941 119847491 30310567 575841 6821 1.0
00:07:11.141 119846627 31703241 572236 6801 1.0
00:07:11.341 119847514 30300955 575638 6826 1.0
00:07:11.741 119847927 30111140 581506 6846 1.0
00:07:11.941 119846753 30306347 575788 6833 1.0
00:07:12.141 119847487 31686054 572258 6794 1.0
00:07:12.341 119846714 30311110 575820 6847 1.0
00:07:12.741 119847852 30112669 581508 6847 1.0
00:07:12.941 119846761 30311705 575835 6837 1.0
00:07:13.141 119847504 31718372 572279 6791 1.0
00:07:13.341 119846607 30306854 575711 6833 1.0
00:07:13.741 119847236 30233656 577963 6829 1.0
00:07:13.941 119847534 30311076 575821 6825 1.0
00:07:14.141 119846734 31752763 572032 6796 1.0
00:07:14.541 119847055 30113137 581560 6827 1.0
00:07:14.741 119846708 30302725 575679 6831 1.0
00:07:14.941 119847525 30300554 575583 6826 1.0
00:07:15.141 119846697 31717048 572529 6786 1.0
00:07:15.541 119847081 30116630 581618 6842 1.0
00:07:15.741 119847580 30312290 575853 6846 1.0
00:07:15.941 119846810 30307413 575724 6829 1.0
00:07:16.141 119847545 31769041 572164 6793 1.0
00:07:16.541 119847047 30117768 581656 6829 1.0
00:07:16.741 119847557 30305258 575685 6848 1.0
00:07:16.941 119846781 30300622 575620 6833 1.0
00:07:17.141 119847592 31668580 572321 6791 1.0
00:07:17.541 119847895 30112296 581536 6834 1.0
00:07:17.741 119846725 30309934 575797 6816 1.0
00:07:17.941 119847533 30312597 575855 6832 1.0
00:07:18.141 119846805 31725772 572363 6779 1.0
00:07:18.541 119848028 30112590 581522 6822 1.0
00:07:18.741 119846713 30311374 575846 6815 1.0
00:07:18.941 119847448 30300677 575583 6829 1.0
00:07:19.141 119846763 31729240 572232 6799 1.0
00:07:19.541 119846938 30109415 581463 6834 1.0
00:07:19.741 119847491 30300484 575634 6838 1.0
00:07:19.941 119846633 30301327 575657 6829 1.0
00:07:20.141 119847384 31697628 572571 6788 1.0
00:07:20.541 119847022 30108858 581446 6834 1.0
00:07:20.741 119847486 30305929 575778 6825 1.0
00:07:20.941 119846791 30306256 575694 6819 1.0
00:07:21.141 119847513 31699325 572313 6785 1.0
00:07:21.541 119847852 30115472 581605 6840 1.0
00:07:21.741 119846801 30304338 575660 6824 1.0
00:07:21.941 119847389 30302872 575697 6816 1.0
00:07:22.141 119846786 31746363 572223 6795 1.0
00:07:22.541 119847845 30112778 581533 6831 1.0
00:07:22.741 119846716 30308749 575808 6827 1.0
00:07:22.941 119847435 30310311 575841 6828 1.0
00:07:23.141 119846704 31734414 572236 6784 1.0
00:07:23.541 119847133 30121248 581697 6832 1.0
00:07:23.741 119847293 30301055 575630 6835 1.0
00:07:23.941 119846838 30303702 575721 6824 1.0
00:07:24.141 119846776 31714095 572170 6808 1.0
00:07:24.541 119847017 30112688 581548 6833 1.0
00:07:24.741 119847549 30312404 575856 6818 1.0
00:07:24.941 119846700 30309927 575790 6825 1.0
00:07:25.141 119847490 31706341 572125 6794 1.0
00:07:25.541 119847843 30111795 581523 6838 1.0
00:07:25.741 119846671 30309349 575777 6825 1.0
00:07:25.941 119847555 30307378 575741 6821 1.0
00:07:26.141 119846765 31687581 572245 6791 1.0
00:07:26.541 119847911 30111247 581511 6827 1.0
00:07:26.741 119846745 30307381 575799 6828 1.0
00:07:26.941 119847424 30306737 575724 6845 1.0
00:07:27.141 119846686 31775755 572326 6784 1.0
00:07:27.541 119847104 30116199 581623 6829 1.0
00:07:27.741 119847485 30317161 575976 6820 1.0
00:07:27.941 119846769 30306452 575706 6837 1.0
00:07:28.141 119846882 31675935 572286 6792 1.0
00:07:28.541 119847094 30125893 581800 6842 1.0
00:07:28.741 119847522 30309510 575789 6830 1.0
00:07:28.941 119846630 30305064 575744 6845 1.0
00:07:29.141 119847529 31771388 572280 6793 1.0
00:07:29.541 119847876 30113648 581552 6835 1.0
00:07:29.741 119846777 30299855 575619 6840 1.0
00:07:29.941 119846669 30311721 575836 6829 1.0
00:07:30.141 119847392 31716696 572153 6789 1.0
00:07:30.541 119847974 30123361 581735 6840 1.0
00:07:30.741 119846756 30307878 575762 6829 1.0
00:07:30.941 119847552 30304877 575728 6831 1.0
00:07:31.141 119846792 31677542 572311 6789 1.0
00:07:31.541 119847222 30109724 581475 6815 1.0
00:07:31.741 119847546 30307795 575735 6826 1.0
00:07:31.941 119846725 30312993 575870 6823 1.0
00:07:32.141 119846849 31715515 572204 6777 1.0
00:07:32.541 119846990 30118486 581634 6830 1.0
00:07:32.741 119847380 30310942 575816 6843 1.0
00:07:32.941 119846693 30304293 575736 6826 1.0
00:07:33.141 119847462 31749243 572076 6781 1.0
00:07:33.541 119847918 30107851 581495 6822 1.0
00:07:33.741 119846844 30299982 575588 6819 1.0
00:07:33.941 119846819 30305285 575701 6837 1.0
00:07:34.141 119847435 31732897 572422 6792 1.0
00:07:34.541 119847949 30111187 581507 6829 1.0
00:07:34.741 119846739 30308205 575746 6831 1.0
00:07:34.941 119847479 30306703 575720 6824 1.0
00:07:35.141 119846727 31726463 572171 6797 1.0
00:07:35.541 119847074 30221324 578913 6815 1.0
00:07:35.741 119846715 30307062 575714 6824 1.0
00:07:35.941 119847529 30303661 575720 6823 1.0
00:07:36.341 119847892 30124484 581766 6835 1.0
00:07:36.541 119846715 30303257 575636 6833 1.0
00:07:36.741 119847529 30306929 575782 6822 1.0
00:07:36.941 119846584 30315490 575905 6832 1.0
00:07:37.341 119847122 30105868 581370 6827 1.0
00:07:37.541 119846645 30302389 575684 6831 1.0
00:07:37.741 119847611 30313649 575887 6832 1.0
00:07:37.941 119846785 30301979 575675 6830 1.0
00:07:38.341 119846990 30118997 581695 6834 1.0
00:07:38.541 119847570 30303820 575646 6828 1.0
00:07:38.741 119846816 30303066 575689 6829 1.0
00:07:38.941 119847514 30304464 575739 6816 1.0
00:07:39.341 119847725 30113516 581502 6831 1.0
00:07:39.541 119846754 30303128 575704 6835 1.0
00:07:39.741 119846788 30312155 575849 6852 1.0
00:07:39.941 119847513 30309389 575776 6817 1.0
00:07:40.341 119847793 30113451 581567 6828 1.0
00:07:40.541 119846648 30311860 575843 6821 1.0
00:07:40.741 119847464 30302942 575622 6831 1.0
00:07:40.941 119846705 30311076 575846 6831 1.0
00:07:41.341 119847100 30115990 581633 6832 1.0
00:07:41.541 119846857 30306906 575710 6835 1.0
00:07:41.741 119847533 30304273 575723 6829 1.0
00:07:41.941 119846721 30313873 575846 6833 1.0
00:07:42.341 119846939 30115319 581589 6842 1.0
00:07:42.541 119847542 30312389 575856 6824 1.0
00:07:42.741 119846596 30305409 575742 6828 1.0
00:07:42.941 119847497 30305339 575694 6844 1.0
00:07:43.341 119847090 30123814 581747 6825 1.0
00:07:43.541 119847563 30304890 575660 6830 1.0
00:07:43.741 119846661 30303093 575703 6833 1.0
00:07:43.941 119847541 30317155 575979 6817 1.0
00:07:44.341 119847738 30111639 581519 6826 1.0
00:07:44.541 119846739 30302779 575640 6824 1.0
00:07:44.741 119847522 30315654 575903 6833 1.0
00:07:44.941 119846778 30310423 575803 6832 1.0
00:07:45.341 119847086 30119682 581679 6851 1.0
00:07:45.541 119846731 30305046 575716 6824 1.0
00:07:45.741 119847556 30309731 575785 6828 1.0
00:07:45.941 119846842 30307521 575774 6832 1.0
00:07:46.341 119847010 30114060 581561 6843 1.0
00:07:46.541 119847472 30304264 575735 6821 1.0
00:07:46.741 119846732 30312777 575865 6832 1.0
00:07:46.941 119847441 30301071 575609 6831 1.0
00:07:47.341 119847239 30113668 581542 6835 1.0
00:07:47.541 119847495 30317695 575934 6829 1.0
00:07:47.741 119846603 30307604 575753 6826 1.0
00:07:47.941 119847552 30300834 575620 6826 1.0
00:07:48.341 119847890 30113345 581565 6832 1.0
00:07:48.541 119846709 30305033 575663 6830 1.0
00:07:48.741 119847488 30307024 575790 6835 1.0
00:07:48.941 119846757 30316676 575891 6834 1.0
00:07:49.341 119847757 30110463 581489 6844 1.0
00:07:49.541 119846698 30312081 575846 6834 1.0
00:07:49.741 119847367 30309798 575787 6830 1.0
00:07:49.941 119846803 30306071 575783 6811 1.0
00:07:50.341 119847156 30118657 581668 6836 1.0
00:07:50.541 119847435 30308387 575751 6827 1.0
00:07:50.741 119846677 30307087 575768 6833 1.0
00:07:50.941 119847543 30316176 575899 6822 1.0
00:07:51.341 119847194 30109839 581472 6824 1.0
00:07:51.541 119847443 30310524 575806 6840 1.0
00:07:51.741 119846582 30316212 575956 6838 1.0
00:07:51.941 119847637 30305793 575681 6833 1.0
00:07:52.341 119847816 30119190 581625 6831 1.0
00:07:52.541 119846771 30315391 575938 6830 1.0
00:07:52.741 119847535 30303428 575711 6840 1.0
00:07:52.941 119846788 30305200 575665 6846 1.0
00:07:53.341 119847805 30108421 581449 6843 1.0
00:07:53.541 119846753 30308547 575833 6820 1.0
00:07:53.741 119847490 30302651 575600 6819 1.0
00:07:53.941 119846840 30314056 575897 6819 1.0
00:07:54.341 119847078 30114202 581550 6838 1.0
00:07:54.541 119847585 30316684 575970 6824 1.0
00:07:54.741 119846769 30300471 575634 6833 1.0
00:07:54.941 119846692 30308304 575747 6821 1.0
00:07:55.341 119847069 30118746 581615 6846 1.0
00:07:55.541 119847573 30302852 575698 6833 1.0
00:07:55.741 119846657 30306682 575705 6828 1.0
00:07:55.941 119847454 30317150 575978 6832 1.0
00:07:56.341 119847929 30109691 581469 6819 1.0
00:07:56.541 119846705 30305461 575756 6842 1.0
00:07:56.741 119846739 30315675 575855 6818 1.0
00:07:56.941 119847470 30302568 575690 6823 1.0
00:07:57.341 119847928 30121396 581705 6836 1.0
00:07:57.541 119846673 30304169 575677 6840 1.0
00:07:57.741 119847416 30305522 575752 6814 1.0
00:07:57.941 119846657 30300562 575588 6824 1.0
00:07:58.341 119847037 30225663 578316 6820 1.0
00:07:58.541 119847483 30306138 575691 6823 1.0
00:07:58.741 119846688 30307555 575821 6821 1.0
00:07:59.141 119847989 30115136 581561 6826 1.0
00:07:59.341 119846520 31730394 572250 6790 1.0
00:07:59.541 119847516 30310991 575828 6837 1.0
00:07:59.741 119846635 30309216 575846 6832 1.0
00:08:00.141 119847136 30123720 581742 6838 1.0
00:08:00.341 119847479 31720830 572161 6796 1.0
00:08:00.541 119846683 30298343 575579 6819 1.0
00:08:00.741 119846748 30301953 575671 6831 1.0
00:08:01.141 119846944 30109513 581465 6824 1.0
00:08:01.341 119847560 31757444 572168 6786 1.0
00:08:01.541 119846747 30313792 575890 6821 1.0
00:08:01.741 119847524 30303373 575642 6823 1.0
00:08:02.141 119847763 30115411 581563 6830 1.0
00:08:02.341 119846770 31706069 572348 6789 1.0
00:08:02.541 119846741 30309852 575788 6837 1.0
00:08:02.741 119847437 30302378 575682 6830 1.0
00:08:03.141 119847863 30114184 581563 6850 1.0
00:08:03.341 119846679 31725005 572146 6796 1.0
00:08:03.541 119847513 30306377 575695 6818 1.0
00:08:03.741 119846740 30308495 575824 6825 1.0
00:08:04.141 119846997 30115915 581633 6835 1.0
00:08:04.341 119847591 31727811 572371 6792 1.0
00:08:04.541 119846736 30307579 575805 6829 1.0
00:08:04.741 119846849 30304365 575655 6818 1.0
00:08:05.141 119847109 30124962 581772 6840 1.0
00:08:05.341 119847493 31706055 572278 6793 1.0
00:08:05.541 119846789 30304461 575738 6827 1.0
00:08:05.741 119847426 30311941 575843 6824 1.0
00:08:06.141 119847940 30112993 581555 6833 1.0
00:08:06.341 119846661 31746438 572141 6790 1.0
00:08:06.541 119846649 30309722 575804 6821 1.0
00:08:06.741 119847524 30303552 575626 6827 1.0
00:08:07.141 119847769 30114255 581589 6838 1.0
00:08:07.341 119846701 31687383 572342 6795 1.0
00:08:07.541 119847400 30307484 575762 6832 1.0
00:08:07.741 119846662 30309011 575765 6830 1.0
00:08:08.141 119847029 30113344 581533 6819 1.0
00:08:08.341 119846651 31738521 571978 6788 1.0
00:08:08.541 119847427 30314728 575842 6841 1.0
00:08:08.741 119846786 30308672 575837 6815 1.0
00:08:09.141 119847027 30111402 581514 6842 1.0
00:08:09.341 119847462 31759973 572421 6795 1.0
00:08:09.541 119846665 30305483 575764 6811 1.0
00:08:09.741 119847452 30301769 575598 6837 1.0
00:08:10.141 119847892 30115844 581537 6830 1.0
00:08:10.341 119846740 31723832 572200 6802 1.0
00:08:10.541 119846701 30307215 575719 6833 1.0
00:08:10.741 119847433 30315098 575929 6825 1.0
00:08:11.141 119847890 30118197 581599 6829 1.0
00:08:11.341 119846832 31746925 572222 6777 1.0
00:08:11.541 119847497 30310583 575841 6831 1.0
00:08:11.741 119846625 30301884 575596 6818 1.0
00:08:12.141 119847024 30119023 581622 6820 1.0
00:08:12.341 119846858 31695197 572283 6797 1.0
00:08:12.541 119847486 30303999 575704 6838 1.0
00:08:12.741 119846664 30304978 575684 6822 1.0
00:08:13.141 119847084 30115545 581563 6832 1.0
00:08:13.341 119847582 31723119 572229 6792 1.0
00:08:13.541 119846656 30312438 575854 6837 1.0
00:08:13.741 119847439 30304328 575737 6818 1.0
00:08:14.141 119847233 30112089 581500 6833 1.0
00:08:14.341 119847582 31767027 572160 6781 1.0
00:08:14.541 119846587 30303327 575659 6833 1.0
00:08:14.741 119847395 30306069 575739 6832 1.0
00:08:15.141 119847875 30111735 581522 6841 1.0
00:08:15.341 119846793 31765056 572193 6782 1.0
00:08:15.541 119847430 30305284 575740 6823 1.0
00:08:15.741 119846722 30306839 575709 6820 1.0
00:08:16.141 119847050 30113506 581557 6835 1.0
00:08:16.341 119846906 31746951 572229 6778 1.0
00:08:16.541 119847544 30300615 575590 6817 1.0
00:08:16.741 119846721 30301830 575626 6827 1.0
00:08:17.141 119847142 30124201 581757 6833 1.0
00:08:17.341 119847467 31765294 572183 6797 1.0
00:08:17.541 119846645 30311184 575823 6827 1.0
00:08:17.741 119847407 30311293 575828 6829 1.0
00:08:18.141 119847080 30107951 581488 6823 1.0
00:08:18.341 119847623 31714322 572342 6785 1.0
00:08:18.541 119846768 30314224 575902 6824 1.0
00:08:18.741 119847507 30304504 575674 6830 1.0
00:08:19.141 119847740 30121596 581689 6841 1.0
00:08:19.341 119846826 31682966 572234 6788 1.0
00:08:19.541 119847553 30306517 575739 6817 1.0
00:08:19.741 119846755 30303354 575672 6831 1.0
00:08:20.141 119847930 30202783 578697 6818 1.0
00:08:20.341 119846777 31756686 572105 6789 1.0
00:08:20.541 119847569 30318915 575972 6834 1.0
00:08:20.941 119847862 30113993 581581 6831 1.0
00:08:21.141 119846609 30306704 575705 6826 1.0
00:08:21.341 119847594 31741613 572457 6785 1.0
00:08:21.541 119846672 30303940 575668 6831 1.0
00:08:21.941 119847931 30119779 581639 6832 1.0
00:08:22.141 119846684 30303318 575711 6828 1.0
00:08:22.341 119847554 31687676 572281 6785 1.0
00:08:22.541 119846618 30302300 575670 6837 1.0
00:08:22.941 119846981 30107088 581399 6835 1.0
00:08:23.141 119847491 30309865 575787 6834 1.0
00:08:23.341 119846755 31682360 572514 6789 1.0
00:08:23.541 119847494 30307748 575786 6830 1.0
00:08:23.941 119847007 30113649 581504 6834 1.0
00:08:24.141 119847578 30308680 575837 6829 1.0
00:08:24.341 119846644 31667861 572380 6792 1.0
00:08:24.541 119847600 30305350 575697 6821 1.0
00:08:24.941 119847899 30113401 581567 6820 1.0
00:08:25.141 119846694 30300458 575635 6821 1.0
00:08:25.341 119847549 31748198 572126 6785 1.0
00:08:25.541 119846788 30310878 575814 6828 1.0
00:08:25.941 119847870 30114629 581574 6825 1.0
00:08:26.141 119846655 30314201 575846 6820 1.0
00:08:26.341 119847566 31729599 572231 6785 1.0
00:08:26.541 119846724 30305476 575741 6831 1.0
00:08:26.941 119846808 30118006 581687 6836 1.0
00:08:27.141 119847440 30306139 575691 6826 1.0
00:08:27.341 119846712 31675417 572276 6790 1.0
00:08:27.541 119846728 30303523 575705 6817 1.0
00:08:27.941 119847073 30111984 581504 6851 1.0
00:08:28.141 119847462 30303951 575656 6817 1.0
00:08:28.341 119846766 31700501 572421 6790 1.0
00:08:28.541 119847481 30305352 575687 6831 1.0
00:08:28.941 119847929 30117409 581672 6836 1.0
00:08:29.141 119846875 30312964 575872 6829 1.0
00:08:29.341 119847522 31688631 572366 6787 1.0
00:08:29.541 119846763 30303675 575718 6835 1.0
00:08:29.941 119847895 30112428 581541 6825 1.0
00:08:30.141 119846830 30304642 575743 6814 1.0
00:08:30.341 119847472 31701295 572223 6803 1.0
00:08:30.541 119846789 30315974 575870 6829 1.0
00:08:30.941 119847112 30115125 581610 6842 1.0
00:08:31.141 119847654 30312780 575865 6830 1.0
00:08:31.341 119846760 31695064 572328 6792 1.0
00:08:31.541 119846714 30311768 575841 6828 1.0
00:08:31.941 119846943 30119665 581637 6840 1.0
00:08:32.141 119847522 30301734 575701 6817 1.0
00:08:32.341 119846732 31736835 572190 6791 1.0
00:08:32.541 119847491 30311590 575832 6825 1.0
00:08:32.941 119847740 30114520 581595 6844 1.0
00:08:33.141 119846828 30303671 575718 6826 1.0
00:08:33.341 119846728 31740530 572260 6813 1.0
00:08:33.541 119847473 30310729 575841 6831 1.0
00:08:33.941 119847867 30125894 581801 6838 1.0
00:08:34.141 119846757 30308180 575746 6833 1.0
00:08:34.341 119847496 31770215 572130 6797 1.0
00:08:34.541 119846827 30308519 575845 6836 1.0
00:08:34.941 119847009 30110426 581489 6830 1.0
00:08:35.141 119847499 30306741 575704 6824 1.0
00:08:35.341 119846635 31689183 572444 6807 1.0
00:08:35.541 119846716 30306073 575741 6835 1.0
00:08:35.941 119846990 30114019 581583 6829 1.0
00:08:36.141 119847401 30314947 575921 6840 1.0
00:08:36.341 119846681 31760177 572070 6785 1.0
00:08:36.541 119847528 30307621 575783 6821 1.0
00:08:36.941 119847835 30111267 581495 6836 1.0
00:08:37.141 119846734 30306763 575765 6835 1.0
00:08:37.341 119846825 31685016 572317 6808 1.0
00:08:37.541 119847455 30317450 575916 6810 1.0
00:08:37.941 119847990 30112001 581499 6825 1.0
00:08:38.141 119846624 30314488 575846 6826 1.0
00:08:38.341 119847333 31704454 572198 6786 1.0
00:08:38.541 119846702 30306112 575692 6824 1.0
00:08:38.941 119846980 30123751 581746 6828 1.0
00:08:39.141 119846780 30307461 575725 6825 1.0
00:08:39.341 119847567 31713408 572334 6793 1.0
00:08:39.541 119846724 30310188 575798 6832 1.0
00:08:39.941 119846842 30109954 581500 6847 1.0
00:08:40.141 119847586 30302623 575606 6836 1.0
00:08:40.341 119846765 31760666 572213 6798 1.0
00:08:40.541 119847541 30306066 575724 6834 1.0
00:08:40.941 119847908 30123339 581735 6831 1.0
00:08:41.141 119846769 30303117 575704 6826 1.0
00:08:41.341 119846748 31674754 572335 6782 1.0
00:08:41.541 119847456 30304371 575736 6831 1.0
00:08:41.941 119847891 30120127 581620 6843 1.0
00:08:42.141 119846667 30303813 575725 6822 1.0
00:08:42.341 119847583 31739520 572351 6790 1.0
00:08:42.541 119846791 30303158 575704 6826 1.0
00:08:42.941 119847233 30208180 578500 6809 1.0
00:08:43.141 119846838 30315189 575926 6832 1.0
00:08:43.341 119847403 31751886 572202 6787 1.0
00:08:43.741 119847833 30119389 581662 6841 1.0
00:08:43.941 119846640 30310926 575814 6833 1.0
00:08:44.141 119847386 30304610 575706 6834 1.0
00:08:44.341 119846731 31741076 572079 6782 1.0
00:08:44.741 119847091 30110314 581485 6845 1.0
00:08:44.941 119846715 30306534 575701 6846 1.0
00:08:45.141 119847526 30314545 575910 6817 1.0
00:08:45.341 119846863 31706776 572409 6809 1.0
00:08:45.741 119846934 30114599 581532 6825 1.0
00:08:45.941 119847523 30312123 575841 6814 1.0
00:08:46.141 119846801 30305380 575747 6823 1.0
00:08:46.341 119847429 31686146 572330 6794 1.0
00:08:46.741 119847131 30125300 581787 6833 1.0
00:08:46.941 119847458 30301043 575648 6828 1.0
00:08:47.141 119846671 30302169 575644 6822 1.0
00:08:47.341 119847371 31767392 572137 6782 1.0
00:08:47.741 119847861 30110245 581495 6822 1.0
00:08:47.941 119846772 30307749 575816 6815 1.0
00:08:48.141 119847533 30307208 575720 6826 1.0
00:08:48.341 119846685 31727138 572236 6778 1.0
00:08:48.741 119847177 30121607 581689 6845 1.0
00:08:48.941 119846766 30302295 575684 6819 1.0
00:08:49.141 119847547 30305835 575682 6821 1.0
00:08:49.341 119846713 31676834 572428 6806 1.0
00:08:49.741 119847049 30113291 581562 6835 1.0
00:08:49.941 119847378 30305523 575730 6828 1.0
00:08:50.141 119846747 30315302 575875 6832 1.0
00:08:50.341 119847580 31771891 572202 6797 1.0
00:08:50.741 119847060 30112149 581534 6837 1.0
00:08:50.941 119847511 30315135 575875 6835 1.0
00:08:51.141 119846615 30312055 575846 6829 1.0
00:08:51.341 119847622 31720692 572089 6779 1.0
00:08:51.741 119848000 30112393 581541 6835 1.0
00:08:51.941 119846826 30307269 575718 6836 1.0
00:08:52.141 119847614 30304640 575745 6821 1.0
00:08:52.341 119846841 31694174 572251 6786 1.0
00:08:52.741 119847891 30115591 581625 6833 1.0
00:08:52.941 119846761 30310190 575796 6817 1.0
00:08:53.141 119847458 30309088 575766 6814 1.0
00:08:53.341 119846644 31758313 572125 6797 1.0
00:08:53.741 119847113 30124132 581755 6829 1.0
00:08:53.941 119847484 30307958 575830 6837 1.0
00:08:54.141 119846776 30303911 575633 6835 1.0
00:08:54.341 119847583 31689097 572537 6789 1.0
00:08:54.741 119847089 30115786 581537 6827 1.0
00:08:54.941 119847427 30307846 575823 6837 1.0
00:08:55.141 119846660 30316965 575886 6821 1.0
00:08:55.341 119847465 31703852 572282 6795 1.0
00:08:55.741 119847824 30118549 581636 6831 1.0
00:08:55.941 119846800 30307395 575723 6825 1.0
00:08:56.141 119847567 30304882 575752 6831 1.0
00:08:56.341 119846868 31766122 572049 6780 1.0
00:08:56.741 119847729 30114016 581535 6831 1.0
00:08:56.941 119846679 30305354 575762 6825 1.0
00:08:57.141 119847581 30307760 575732 6824 1.0
00:08:57.341 119846644 31765823 572202 6801 1.0
00:08:57.741 119847202 30108885 581449 6816 1.0
00:08:57.941 119847459 30318968 575960 6824 1.0
00:08:58.141 119846769 30308476 575822 6811 1.0
00:08:58.341 119846704 31666826 572159 6804 1.0
00:08:58.741 119847083 30111973 581500 6826 1.0
00:08:58.941 119847528 30305567 575708 6828 1.0
00:08:59.141 119846687 30310545 575804 6846 1.0
00:08:59.341 119847487 31711640 572535 6792 1.0
00:08:59.741 119847893 30115164 581570 6839 1.0
00:08:59.941 119846737 30310684 575810 6820 1.0
00:09:00.141 119847497 30310971 575818 6819 1.0
00:09:00.341 119846839 31693148 572220 6788 1.0
00:09:00.741 119847933 30118831 581616 6843 1.0
00:09:00.941 119846716 30300521 575633 6829 1.0
00:09:01.141 119847365 30307571 575760 6854 1.0
00:09:01.341 119846700 31725834 572352 6783 1.0
00:09:01.741 119847130 30115748 581544 6830 1.0
00:09:01.941 119847683 30308634 575797 6829 1.0
00:09:02.141 119846786 30312107 575846 6833 1.0
00:09:02.341 119846751 31739990 572107 6797 1.0
00:09:02.741 119847067 30115564 581622 6826 1.0
00:09:02.941 119847456 30312301 575850 6835 1.0
00:09:03.141 119846804 30304733 575686 6818 1.0
00:09:03.341 119847386 31695133 572338 6783 1.0
00:09:03.741 119847890 30114230 581587 6834 1.0
00:09:03.941 119846622 30309201 575768 6835 1.0
00:09:04.142 119846738 30308874 575760 6832 1.0
00:09:04.342 119847640 31686868 572440 6785 1.0
00:09:04.742 119847873 30192773 579002 6819 1.0
00:09:04.942 119846745 30318543 575931 6830 1.0
00:09:05.142 119847537 30303858 575722 6820 1.0
00:09:05.542 119847810 30113059 581507 6827 1.0
00:09:05.742 119846617 30311078 575846 6838 1.0
00:09:05.942 119846695 30304882 575678 6833 1.0
00:09:06.142 119847654 30309921 575788 6802 1.0
00:09:06.542 119847847 30113672 581574 6839 1.0
00:09:06.742 119846583 30301213 575643 6829 1.0
00:09:06.942 119847435 30303442 575627 6825 1.0
00:09:07.142 119846693 30315359 575932 6819 1.0
00:09:07.542 119847113 30110418 581488 6823 1.0
00:09:07.742 119847499 30309425 575775 6832 1.0
00:09:07.942 119846559 30306378 575787 6821 1.0
00:09:08.142 119846618 30308771 575757 6825 1.0
00:09:08.542 119847137 30115434 581596 6833 1.0
00:09:08.742 119847448 30308176 575745 6820 1.0
00:09:08.942 119846648 30298797 575588 6809 1.0
00:09:09.142 119847529 30307633 575820 6832 1.0
00:09:09.542 119847769 30113861 581495 6829 1.0
00:09:09.742 119846689 30308534 575837 6829 1.0
00:09:09.942 119846746 30310763 575810 6831 1.0
00:09:10.142 119847461 30307971 575737 6837 1.0
00:09:10.542 119847967 30118818 581616 6829 1.0
00:09:10.742 119846602 30304401 575738 6814 1.0
00:09:10.942 119847491 30311473 575831 6811 1.0
00:09:11.142 119846717 30299575 575611 6818 1.0
00:09:11.542 119847201 30110874 581500 6839 1.0
00:09:11.742 119846615 30303647 575718 6836 1.0
00:09:11.942 119847496 30310675 575811 6827 1.0
00:09:12.142 119846658 30305657 575690 6813 1.0
00:09:12.542 119847022 30110135 581500 6850 1.0
00:09:12.742 119847563 30307872 575799 6829 1.0
00:09:12.942 119846813 30299645 575611 6830 1.0
00:09:13.142 119847344 30306811 575709 6825 1.0
00:09:13.542 119847856 30108929 581448 6844 1.0
00:09:13.742 119846621 30303661 575636 6839 1.0
00:09:13.942 119846672 30305209 575747 6845 1.0
00:09:14.142 119847463 30309198 575772 6814 1.0
00:09:14.542 119847972 30115132 581612 6841 1.0
00:09:14.742 119846715 30316863 575879 6845 1.0
00:09:14.942 119847499 30303268 575708 6837 1.0
00:09:15.142 119846689 30306851 575713 6807 1.0
00:09:15.542 119847113 30119361 581665 6832 1.0
00:09:15.742 119846691 30306914 575770 6826 1.0
00:09:15.942 119847563 30304117 575659 6839 1.0
00:09:16.142 119846706 30314074 575878 6830 1.0
00:09:16.542 119847159 30112205 581500 6827 1.0
00:09:16.742 119847510 30309588 575841 6832 1.0
00:09:16.942 119846651 30311479 575846 6825 1.0
00:09:17.142 119847541 30302012 575595 6824 1.0
00:09:17.542 119847126 30120015 581667 6839 1.0
00:09:17.742 119847449 30302484 575674 6835 1.0
00:09:17.942 119846602 30301870 575590 6833 1.0
00:09:18.142 119847491 30304335 575737 6831 1.0
00:09:18.542 119847939 30113803 581576 6834 1.0
00:09:18.742 119846658 30305516 575676 6834 1.0
00:09:18.942 119847421 30317271 575982 6822 1.0
00:09:19.142 119846571 30303338 575636 6842 1.0
00:09:19.542 119847108 30115817 581628 6824 1.0
00:09:19.742 119846748 30315849 575901 6822 1.0
00:09:19.942 119847464 30302610 575641 6834 1.0
00:09:20.142 119846706 30311371 575829 6834 1.0
00:09:20.542 119847010 30114973 581607 6830 1.0
00:09:20.742 119847584 30306728 575708 6842 1.0
