CPU_CYCLES, INSTRUCTIONS, CACHE_MISSES, BRANCH_MISSES, LABEL
00:03:40.064 119851742 37400055 224734 69785 1.0
00:03:40.464 119851497 37607154 228021 65837 1.0
00:03:40.664 119851424 37736773 225836 63614 1.0
00:03:40.864 119850652 37812694 226050 57054 1.0
00:03:41.064 119852135 37804256 225715 59263 1.0
00:03:41.464 119852085 37447457 227867 66806 1.0
00:03:41.664 119850549 37672444 225777 65513 1.0
00:03:41.864 119850474 37860577 225988 58857 1.0
00:03:42.064 119851691 37704441 225686 65017 1.0
00:03:42.464 119851685 37568061 228044 61133 1.0
00:03:42.664 119850918 37638578 224933 68589 1.0
00:03:42.864 119850380 37808971 225612 64664 1.0
00:03:43.064 119851761 37617803 225512 67207 1.0
00:03:43.464 119852178 37285944 227725 65825 1.0
00:03:43.664 119851151 37606331 225523 66022 1.0
00:03:43.864 119852081 37397151 223850 74307 1.0
00:03:44.064 119851081 37134026 224584 71686 1.0
00:03:44.464 119851782 37407534 227605 64036 1.0
00:03:44.664 119850820 37674228 225585 64378 1.0
00:03:44.864 119851986 37700833 225890 63909 1.0
00:03:45.064 119851151 37559025 225253 67284 1.0
00:03:45.464 119852117 37678777 228147 61793 1.0
00:03:45.664 119851032 37706882 225768 64950 1.0
00:03:45.864 119851732 37506806 225442 68073 1.0
00:03:46.064 119851200 37417557 225324 65963 1.0
00:03:46.464 119851230 37498774 227024 67154 1.0
00:03:46.664 119851286 37532950 225691 67786 1.0
00:03:46.864 119851606 37594925 225946 66082 1.0
00:03:47.064 119850955 37744136 225875 61374 1.0
00:03:47.464 119850751 37585750 228258 65449 1.0
00:03:47.664 119851544 37573296 225139 67049 1.0
00:03:47.864 119851418 37629228 225145 67974 1.0
00:03:48.064 119850696 37738148 225725 62346 1.0
00:03:48.464 119852019 37600673 228318 62228 1.0
00:03:48.664 119851033 37724847 225833 61560 1.0
00:03:48.864 119850508 37750182 225643 61391 1.0
00:03:49.064 119850898 37833723 224931 60605 1.0
00:03:49.464 119851758 37544412 228394 64397 1.0
00:03:49.664 119852258 37432241 225505 61411 1.0
00:03:49.864 119850929 37543996 225425 63728 1.0
00:03:50.064 119851425 37785516 225985 60868 1.0
00:03:50.464 119850526 37472180 227592 68004 1.0
00:03:50.664 119851540 37738512 225780 62546 1.0
00:03:50.864 119850673 37824128 225695 64849 1.0
00:03:51.064 119851404 37689024 225988 63052 1.0
00:03:51.464 119851528 37580693 227513 63636 1.0
00:03:51.664 119851959 37728423 224952 63306 1.0
00:03:51.864 119851079 37764359 225747 65883 1.0
00:03:52.064 119851081 37697283 225845 63535 1.0
00:03:52.464 119852302 37667603 226976 64459 1.0
00:03:52.664 119850765 37789463 225941 61165 1.0
00:03:52.864 119850313 37542097 224786 68836 1.0
00:03:53.264 119851533 37619643 228108 64261 1.0
00:03:53.464 119851717 37396067 224748 68445 1.0
00:03:53.664 119851232 37666414 225833 63011 1.0
00:03:53.864 119851678 37689996 225710 65344 1.0
00:03:54.264 119851285 37549195 227691 63375 1.0
00:03:54.464 119851385 37809043 225950 60343 1.0
00:03:54.664 119851144 37763168 226054 58759 1.0
00:03:54.864 119851516 37708650 225713 63924 1.0
00:03:55.264 119851020 37667500 228298 59790 1.0
00:03:55.464 119851662 37619416 224710 68781 1.0
00:03:55.664 119850365 37732474 225663 63589 1.0
00:03:55.864 119851263 37723222 225913 62725 1.0
00:03:56.264 119851686 37700260 228366 59220 1.0
00:03:56.464 119851221 37755151 225760 59898 1.0
00:03:56.664 119850792 37617071 225116 66066 1.0
