CPU_CYCLES, INSTRUCTIONS, CACHE_MISSES, BRANCH_MISSES, LABEL
13:38:32:380 119853621 30365080 579100 6834 1.0
13:38:32:780 119853867 30179207 585085 6843 1.0
13:38:32:980 119852902 30373738 579236 6848 1.0
13:38:33:180 119853439 30446986 578984 6838 1.0
13:38:33:380 119852768 30372375 579231 6820 1.0
13:38:33:780 119853341 30176027 585000 6842 1.0
13:38:33:980 119852723 30366866 579148 6834 1.0
13:38:34:180 119853519 30375754 579143 6849 1.0
13:38:34:380 119852815 30375960 579295 6847 1.0
13:38:34:780 119853208 30178833 585056 6852 1.0
13:38:34:980 119853696 30374143 579327 6834 1.0
13:38:35:180 119852596 30440939 578893 6833 1.0
13:38:35:380 119852903 30367722 579170 6855 1.0
13:38:35:780 119853414 30272722 582092 6836 1.0
13:38:35:980 119853559 30367693 579170 6823 1.0
13:38:36:180 119852893 30393102 579090 6860 1.0
13:38:36:580 119853190 30176031 585021 6840 1.0
13:38:36:780 119853645 30410073 579006 6836 1.0
13:38:36:980 119852805 30365660 579119 6824 1.0
13:38:37:180 119852731 30393353 579209 6837 1.0
13:38:37:580 119853342 30175001 584997 6849 1.0
13:38:37:780 119853417 30372980 579160 6835 1.0
13:38:37:980 119852580 30365924 579109 6822 1.0
13:38:38:180 119853510 30370148 579112 6841 1.0
13:38:38:580 119853391 30184960 585237 6849 1.0
13:38:38:780 119853342 30445364 578942 6845 1.0
13:38:38:980 119852661 30363087 579072 6835 1.0
13:38:39:180 119853513 30455058 579112 6837 1.0
13:38:39:580 119854093 30177912 585050 6841 1.0
13:38:39:780 119852687 30467660 578983 6832 1.0
13:38:39:980 119853589 30374925 579268 6835 1.0
13:38:40:180 119852598 30429848 578921 6845 1.0
13:38:40:580 119854112 30175037 584974 6853 1.0
13:38:40:780 119852705 30388012 579299 6839 1.0
13:38:40:980 119853511 30367361 579138 6853 1.0
13:38:41:180 119852952 30470240 578858 6827 1.0
13:38:41:580 119853250 30177004 585026 6842 1.0
13:38:41:780 119852873 30408474 579024 6837 1.0
13:38:41:980 119853663 30367249 579130 6853 1.0
13:38:42:180 119852807 30381508 579117 6849 1.0
13:38:42:580 119853219 30174217 585029 6851 1.0
13:38:42:780 119853589 30451233 579088 6834 1.0
13:38:42:980 119852740 30368081 579132 6842 1.0
13:38:43:180 119853663 30430497 578996 6839 1.0
13:38:43:580 119853266 30179576 585095 6846 1.0
13:38:43:780 119853616 30464912 578739 6846 1.0
13:38:43:980 119852794 30368591 579195 6839 1.0
13:38:44:180 119853468 30442934 579087 6827 1.0
13:38:44:580 119854313 30174693 584966 6847 1.0
13:38:44:780 119852502 30431282 578958 6833 1.0
13:38:44:980 119852747 30371115 579168 6839 1.0
13:38:45:180 119853444 30395977 579097 6839 1.0
13:38:45:580 119853969 30180983 585131 6851 1.0
13:38:45:780 119852574 30407744 579007 6851 1.0
13:38:45:980 119853442 30368716 579198 6829 1.0
13:38:46:180 119852839 30376159 579096 6834 1.0
13:38:46:580 119854041 30175913 584999 6847 1.0
13:38:46:780 119852720 30433358 578916 6841 1.0
13:38:46:980 119853399 30373824 579304 6843 1.0
13:38:47:180 119852771 30387263 579081 6840 1.0
13:38:47:580 119853298 30175517 585016 6843 1.0
13:38:47:780 119853538 30384308 579203 6829 1.0
13:38:47:980 119852681 30366955 579150 6839 1.0
13:38:48:180 119852943 30437017 579013 6853 1.0
13:38:48:580 119853253 30173777 584942 6837 1.0
13:38:48:780 119853509 30431801 578992 6831 1.0
13:38:48:980 119852836 30369396 579204 6846 1.0
13:38:49:180 119853635 30425952 579064 6846 1.0
13:38:49:580 119853338 30179858 585103 6854 1.0
13:38:49:780 119853414 30399528 579215 6826 1.0
13:38:49:980 119852638 30367053 579118 6843 1.0
13:38:50:180 119853428 30430326 579024 6829 1.0
13:38:50:580 119853941 30178650 585071 6846 1.0
13:38:50:780 119852966 30468117 578856 6824 1.0
13:38:50:980 119853659 30367894 579178 6835 1.0
13:38:51:180 119852742 30471119 579028 6852 1.0
13:38:51:580 119853789 30174799 584971 6846 1.0
13:38:51:780 119852654 30420471 578992 6828 1.0
13:38:51:980 119853536 30377985 579355 6842 1.0
13:38:52:180 119852775 30425815 578930 6845 1.0
13:38:52:580 119853023 30182526 585174 6854 1.0
13:38:52:780 119852904 30409755 579073 6835 1.0
13:38:52:980 119853529 30368353 579187 6839 1.0
13:38:53:180 119852725 30394760 579046 6850 1.0
13:38:53:580 119853159 30178405 585045 6850 1.0
13:38:53:780 119853335 30415722 578994 6857 1.0
13:38:53:980 119852900 30368745 579199 6838 1.0
13:38:54:180 119853599 30380672 579139 6836 1.0
13:38:54:580 119853243 30177882 585049 6846 1.0
13:38:54:780 119853368 30422525 579089 6832 1.0
13:38:54:980 119852983 30364892 579108 6833 1.0
13:38:55:180 119853536 30375139 579163 6841 1.0
13:38:55:580 119853995 30177159 585033 6849 1.0
13:38:55:780 119852844 30432907 578867 6853 1.0
13:38:55:980 119852807 30367204 579159 6840 1.0
13:38:56:180 119853649 30407183 579151 6839 1.0
13:38:56:580 119853935 30174266 584956 6844 1.0
13:38:56:780 119852656 30467657 579041 6848 1.0
13:38:56:980 119853505 30363698 579103 6840 1.0
13:38:57:180 119852779 30395290 579076 6849 1.0
13:38:57:580 119853213 30179027 585056 6849 1.0
13:38:57:780 119852716 30378777 579117 6848 1.0
13:38:57:980 119853475 30367344 579103 6846 1.0
13:38:58:180 119853079 30467555 578858 6835 1.0
13:38:58:580 119853065 30268205 581971 6826 1.0
13:38:58:780 119853620 30372028 579091 6826 1.0
13:38:58:980 119852739 30373264 579308 6847 1.0
13:38:59:380 119853749 30172223 584981 6856 1.0
13:38:59:580 119852762 30366372 579108 6838 1.0
13:38:59:780 119853641 30430290 579220 6840 1.0
13:38:59:980 119852803 30368098 579178 6835 1.0
13:39:00:380 119853259 30182360 585147 6846 1.0
13:39:00:580 119853835 30363092 579071 6828 1.0
13:39:00:780 119852778 30370180 579143 6860 1.0
13:39:00:980 119852749 30365434 579112 6848 1.0
13:39:01:380 119853242 30175345 585033 6843 1.0
13:39:01:580 119853598 30366978 579117 6822 1.0
13:39:01:780 119852868 30383004 579308 6857 1.0
13:39:01:980 119853673 30365363 579111 6839 1.0
13:39:02:380 119853214 30175075 584977 6840 1.0
13:39:02:580 119853763 30369579 579219 6844 1.0
13:39:02:780 119852692 30392736 579040 6851 1.0
13:39:02:980 119853387 30369196 579209 6843 1.0
13:39:03:380 119854069 30173870 584943 6848 1.0
13:39:03:580 119852834 30369393 579218 6837 1.0
13:39:03:780 119853660 30379346 579125 6825 1.0
13:39:03:980 119852875 30373558 579233 6841 1.0
13:39:04:380 119854190 30173304 584949 6838 1.0
13:39:04:580 119852818 30374593 579260 6841 1.0
13:39:04:780 119853520 30418568 579053 6824 1.0
13:39:04:980 119852807 30369075 579123 6836 1.0
13:39:05:380 119853347 30181093 585135 6847 1.0
13:39:05:580 119852761 30366883 579150 6829 1.0
13:39:05:780 119853713 30409770 578976 6842 1.0
13:39:05:980 119852882 30373933 579339 6837 1.0
13:39:06:380 119853137 30176475 585013 6837 1.0
13:39:06:580 119853499 30366597 579142 6831 1.0
13:39:06:780 119852688 30400657 579154 6841 1.0
13:39:06:980 119853569 30365371 579110 6841 1.0
13:39:07:380 119853135 30183844 585113 6847 1.0
13:39:07:580 119853593 30365208 579104 6839 1.0
13:39:07:780 119852895 30429951 579066 6847 1.0
13:39:07:980 119853623 30368014 579122 6829 1.0
13:39:08:380 119853920 30177573 585040 6838 1.0
13:39:08:580 119852871 30369136 579196 6830 1.0
13:39:08:780 119852945 30425661 579191 6831 1.0
13:39:08:980 119853412 30370227 579204 6832 1.0
13:39:09:380 119854029 30175256 584980 6845 1.0
13:39:09:580 119852845 30368949 579204 6839 1.0
13:39:09:780 119853528 30392451 579124 6849 1.0
13:39:09:980 119852848 30368223 579183 6850 1.0
13:39:10:380 119853321 30175503 584989 6847 1.0
13:39:10:580 119852924 30365053 579099 6833 1.0
13:39:10:780 119853366 30393298 579203 6832 1.0
13:39:10:980 119852906 30370987 579177 6843 1.0
13:39:11:380 119853317 30179764 585058 6837 1.0
13:39:11:580 119853773 30377509 579349 6825 1.0
13:39:11:780 119852635 30387481 579117 6842 1.0
13:39:11:980 119852624 30367359 579162 6826 1.0
13:39:12:380 119853609 30183435 585196 6848 1.0
13:39:12:580 119853596 30365382 579110 6834 1.0
13:39:12:780 119852927 30419287 578989 6831 1.0
13:39:12:980 119853388 30377844 579346 6845 1.0
13:39:13:380 119854155 30172721 584914 6855 1.0
13:39:13:580 119852760 30365685 579118 6833 1.0
13:39:13:780 119852612 30440433 579074 6838 1.0
13:39:13:980 119853522 30366279 579123 6831 1.0
13:39:14:380 119853972 30176955 585040 6837 1.0
13:39:14:580 119852845 30370299 579166 6832 1.0
13:39:14:780 119853435 30400171 579055 6845 1.0
13:39:14:980 119852833 30365645 579108 6838 1.0
13:39:15:380 119853957 30175032 585023 6845 1.0
13:39:15:580 119852843 30366461 579108 6830 1.0
13:39:15:780 119853424 30470399 578872 6844 1.0
13:39:15:980 119852703 30371477 579271 6845 1.0
13:39:16:380 119853462 30176514 585013 6861 1.0
13:39:16:580 119853301 30371839 579265 6838 1.0
13:39:16:780 119852885 30427703 579023 6841 1.0
13:39:16:980 119853115 30366718 579143 6840 1.0
13:39:17:380 119853225 30179886 585072 6837 1.0
13:39:17:580 119853571 30369416 579153 6837 1.0
13:39:17:780 119852861 30435595 579038 6834 1.0
13:39:17:980 119853448 30374501 579257 6838 1.0
13:39:18:380 119853535 30173465 585023 6847 1.0
13:39:18:580 119853454 30366759 579125 6860 1.0
13:39:18:780 119852935 30462922 578858 6840 1.0
13:39:18:980 119853541 30365731 579103 6831 1.0
13:39:19:380 119853903 30176836 585023 6851 1.0
13:39:19:580 119852680 30372461 579296 6838 1.0
13:39:19:780 119853622 30433699 578972 6850 1.0
13:39:19:980 119852736 30366150 579129 6828 1.0
13:39:20:380 119853995 30174793 584968 6848 1.0
13:39:20:580 119852826 30367303 579161 6826 1.0
13:39:20:780 119853620 30378059 579190 6844 1.0
13:39:20:980 119852887 30368591 579193 6856 1.0
13:39:21:380 119853442 30266460 582019 6839 1.0
13:39:21:580 119852817 30372946 579215 6846 1.0
13:39:21:780 119853472 30384643 579093 6830 1.0
13:39:22:180 119854024 30179321 585040 6853 1.0
13:39:22:380 119852655 30367937 579101 6838 1.0
13:39:22:580 119853527 30367625 579119 6838 1.0
13:39:22:780 119853004 30439743 578923 6847 1.0
13:39:23:180 119853318 30173810 584957 6841 1.0
13:39:23:380 119852947 30395816 579094 6842 1.0
13:39:23:580 119853579 30371340 579214 6842 1.0
13:39:23:780 119852907 30426360 578998 6835 1.0
13:39:24:180 119853297 30175032 584976 6853 1.0
13:39:24:380 119853547 30440145 579086 6844 1.0
13:39:24:580 119852802 30368015 579177 6841 1.0
13:39:24:780 119852863 30409301 579015 6842 1.0
13:39:25:180 119853322 30174994 584973 6841 1.0
13:39:25:380 119853509 30415766 579001 6842 1.0
13:39:25:580 119852643 30362722 579074 6852 1.0
13:39:25:780 119853417 30391489 579230 6845 1.0
13:39:26:180 119853307 30176938 585024 6852 1.0
13:39:26:380 119853526 30388622 579286 6832 1.0
13:39:26:580 119852766 30366465 579109 6836 1.0
13:39:26:780 119853587 30426640 579028 6845 1.0
13:39:27:180 119854229 30176264 585006 6851 1.0
13:39:27:380 119852657 30371004 579153 6839 1.0
13:39:27:580 119853459 30366409 579135 6830 1.0
13:39:27:780 119852661 30382431 579163 6841 1.0
13:39:28:180 119854015 30177458 585040 6864 1.0
13:39:28:380 119852728 30385255 579130 6857 1.0
13:39:28:580 119853659 30372193 579292 6835 1.0
13:39:28:780 119852826 30416748 578936 6844 1.0
13:39:29:180 119853255 30181211 585137 6845 1.0
13:39:29:380 119852774 30418760 579042 6826 1.0
13:39:29:580 119853648 30366288 579131 6838 1.0
13:39:29:780 119852685 30376789 579117 6834 1.0
13:39:30:180 119853287 30175343 585011 6849 1.0
13:39:30:380 119853626 30413407 579012 6842 1.0
13:39:30:580 119852522 30370150 579236 6841 1.0
13:39:30:780 119853616 30380788 579118 6854 1.0
13:39:31:180 119853196 30176529 585032 6844 1.0
13:39:31:380 119853483 30382157 579138 6831 1.0
13:39:31:580 119852900 30368866 579200 6841 1.0
13:39:31:780 119853474 30431569 579007 6845 1.0
13:39:32:180 119854007 30177072 585030 6843 1.0
13:39:32:380 119852843 30435144 579019 6841 1.0
13:39:32:580 119852859 30367521 579166 6837 1.0
13:39:32:780 119853486 30462311 579037 6831 1.0
13:39:33:180 119853867 30177654 585044 6846 1.0
13:39:33:380 119852684 30378676 579102 6842 1.0
13:39:33:580 119853644 30374574 579259 6844 1.0
13:39:33:780 119852806 30412127 579049 6838 1.0
13:39:34:180 119853111 30180174 585045 6839 1.0
13:39:34:380 119852843 30408794 579018 6838 1.0
13:39:34:580 119853326 30366837 579146 6831 1.0
13:39:34:780 119852747 30456205 578914 6845 1.0
13:39:35:180 119853419 30181436 585145 6850 1.0
13:39:35:380 119853519 30437932 578952 6840 1.0
13:39:35:580 119852713 30371058 579259 6839 1.0
13:39:35:780 119852720 30405265 578985 6830 1.0
13:39:36:180 119853373 30174584 585029 6854 1.0
13:39:36:380 119853531 30374309 579243 6834 1.0
13:39:36:580 119853048 30367076 579154 6834 1.0
13:39:36:780 119853506 30383224 579100 6836 1.0
13:39:37:180 119854079 30178278 585060 6846 1.0
13:39:37:380 119852686 30445413 578934 6859 1.0
13:39:37:580 119852760 30366376 579135 6839 1.0
13:39:37:780 119853498 30428190 579174 6829 1.0
13:39:38:180 119854010 30176212 585040 6833 1.0
13:39:38:380 119852944 30373762 579216 6844 1.0
13:39:38:580 119853581 30366413 579135 6841 1.0
13:39:38:780 119852609 30396223 579028 6839 1.0
13:39:39:180 119854037 30178617 585068 6851 1.0
13:39:39:380 119852931 30386891 579079 6834 1.0
13:39:39:580 119853604 30366309 579133 6836 1.0
13:39:39:780 119852679 30376226 579244 6829 1.0
13:39:40:180 119853237 30175018 584973 6840 1.0
13:39:40:380 119853570 30368146 579095 6854 1.0
13:39:40:580 119852685 30369031 579205 6832 1.0
13:39:40:780 119852624 30381336 579135 6842 1.0
13:39:41:180 119853224 30182380 585082 6845 1.0
13:39:41:380 119853534 30413852 579075 6850 1.0
13:39:41:580 119852766 30366242 579109 6819 1.0
13:39:41:780 119853553 30457217 578862 6848 1.0
13:39:42:180 119853383 30174263 585026 6859 1.0
13:39:42:380 119853477 30452045 578991 6839 1.0
13:39:42:580 119852693 30374783 579266 6814 1.0
13:39:42:780 119853423 30432928 578917 6835 1.0
13:39:43:180 119853996 30174858 585018 6831 1.0
13:39:43:380 119852795 30422018 579094 6845 1.0
13:39:43:580 119853608 30368060 579148 6843 1.0
13:39:43:780 119852693 30373705 579090 6841 1.0
13:39:44:180 119853995 30260595 582362 6825 1.0
13:39:44:380 119852944 30391597 579095 6845 1.0
13:39:44:580 119853405 30368750 579125 6832 1.0
13:39:44:980 119853895 30176356 585040 6850 1.0
13:39:45:180 119852775 30365713 579108 6836 1.0
13:39:45:380 119852974 30476965 579049 6837 1.0
13:39:45:580 119853433 30368819 579171 6824 1.0
13:39:45:980 119853888 30177391 585038 6841 1.0
13:39:46:180 119852899 30375576 579318 6833 1.0
13:39:46:380 119853668 30433436 578990 6834 1.0
13:39:46:580 119852590 30364467 579084 6830 1.0
13:39:46:980 119853117 30176016 585044 6842 1.0
13:39:47:180 119852758 30367451 579109 6820 1.0
13:39:47:380 119853559 30395571 579010 6844 1.0
13:39:47:580 119852883 30376426 579309 6833 1.0
13:39:47:980 119853268 30173804 584980 6837 1.0
13:39:48:180 119853468 30378605 579364 6845 1.0
13:39:48:380 119852550 30459591 578921 6837 1.0
13:39:48:580 119852936 30365563 579108 6831 1.0
13:39:48:980 119853302 30180315 585113 6848 1.0
13:39:49:180 119853340 30365722 579120 6832 1.0
13:39:49:380 119852857 30385105 579129 6849 1.0
13:39:49:580 119853581 30374414 579252 6848 1.0
13:39:49:980 119853867 30173982 584947 6847 1.0
13:39:50:180 119853028 30366879 579149 6841 1.0
13:39:50:380 119852899 30452374 579091 6846 1.0
13:39:50:580 119853499 30365431 579109 6829 1.0
13:39:50:980 119853895 30175868 584997 6844 1.0
13:39:51:180 119852806 30369085 579185 6840 1.0
13:39:51:380 119853612 30384805 579103 6842 1.0
13:39:51:580 119852783 30366907 579117 6850 1.0
13:39:51:980 119854036 30178662 585069 6844 1.0
13:39:52:180 119852720 30366078 579127 6831 1.0
13:39:52:380 119853440 30387289 579033 6844 1.0
13:39:52:580 119852863 30373901 579333 6843 1.0
13:39:52:980 119853172 30174223 584955 6846 1.0
13:39:53:180 119853426 30374496 579291 6838 1.0
13:39:53:380 119852875 30430744 579079 6832 1.0
13:39:53:580 119852712 30368855 579146 6830 1.0
13:39:53:980 119853207 30181286 585093 6845 1.0
13:39:54:180 119853571 30368571 579148 6825 1.0
13:39:54:380 119852971 30415947 579050 6837 1.0
13:39:54:580 119853473 30369869 579134 6837 1.0
13:39:54:980 119853282 30172070 584971 6839 1.0
13:39:55:180 119853480 30369023 579177 6833 1.0
13:39:55:380 119852817 30389566 579136 6841 1.0
13:39:55:580 119853287 30367777 579172 6840 1.0
13:39:55:980 119853957 30178872 585077 6838 1.0
13:39:56:180 119852814 30367904 579175 6829 1.0
13:39:56:380 119853540 30399490 579077 6820 1.0
13:39:56:580 119852805 30365589 579114 6841 1.0
13:39:56:980 119853934 30177121 585030 6845 1.0
13:39:57:180 119852756 30368327 579186 6834 1.0
13:39:57:380 119853609 30390826 579199 6843 1.0
13:39:57:580 119852842 30367205 579157 6843 1.0
13:39:57:980 119853266 30176547 585045 6854 1.0
13:39:58:180 119852715 30375723 579302 6828 1.0
13:39:58:380 119853701 30446128 578919 6843 1.0
13:39:58:580 119852953 30367366 579118 6841 1.0
13:39:58:980 119853427 30175890 585009 6846 1.0
13:39:59:180 119853498 30365314 579103 6829 1.0
13:39:59:380 119852729 30459996 578920 6841 1.0
13:39:59:580 119853649 30371086 579260 6841 1.0
13:39:59:980 119853515 30177547 585040 6842 1.0
13:40:00:180 119853632 30368116 579222 6853 1.0
13:40:00:380 119852887 30406819 579104 6842 1.0
13:40:00:580 119853481 30366874 579118 6824 1.0
13:40:00:980 119854102 30178027 585040 6843 1.0
13:40:01:180 119852814 30368218 579110 6834 1.0
13:40:01:380 119852804 30396241 579110 6824 1.0
13:40:01:580 119853563 30373405 579228 6853 1.0
13:40:01:980 119853836 30176237 585010 6847 1.0
13:40:02:180 119852744 30368109 579178 6834 1.0
13:40:02:380 119853603 30428743 579082 6860 1.0
13:40:02:580 119852765 30366589 579143 6844 1.0
13:40:02:980 119854189 30181886 585154 6843 1.0
13:40:03:180 119852682 30364335 579084 6822 1.0
13:40:03:380 119853546 30405015 579082 6830 1.0
13:40:03:580 119852754 30367423 579162 6845 1.0
13:40:03:980 119853328 30176646 585018 6838 1.0
13:40:04:180 119853486 30366946 579152 6836 1.0
13:40:04:380 119852757 30467682 578942 6855 1.0
13:40:04:580 119852955 30369414 579216 6846 1.0
13:40:04:980 119853322 30173623 585026 6842 1.0
13:40:05:180 119853603 30374375 579255 6854 1.0
13:40:05:380 119852704 30416302 579047 6846 1.0
13:40:05:580 119853507 30367073 579155 6841 1.0
13:40:05:980 119853242 30175653 584990 6839 1.0
13:40:06:180 119853591 30369930 579229 6839 1.0
13:40:06:380 119852940 30394325 579113 6844 1.0
13:40:06:580 119853581 30379177 579381 6845 1.0
13:40:06:980 119853937 30245439 582853 6852 1.0
13:40:07:180 119852688 30368961 579204 6849 1.0
13:40:07:380 119853454 30416344 579109 6841 1.0
13:40:07:580 119852865 30367425 579126 6844 1.0
13:40:07:980 119853930 30358947 579350 6813 1.0
13:40:08:180 119852590 30365320 579110 6821 1.0
13:40:08:380 119853500 30380775 579112 6839 1.0
13:40:08:780 119854025 30177556 585041 6861 1.0
13:40:08:980 119852790 30400986 579041 6838 1.0
13:40:09:180 119853089 30367057 579124 6851 1.0
13:40:09:380 119853296 30377123 579289 6829 1.0
13:40:09:780 119854103 30176464 585018 6852 1.0
13:40:09:980 119852625 30417264 578945 6842 1.0
13:40:10:180 119853610 30373616 579299 6837 1.0
13:40:10:380 119852811 30406490 579039 6833 1.0
13:40:10:780 119853369 30181920 585139 6849 1.0
13:40:10:980 119852851 30448759 578992 6839 1.0
13:40:11:180 119853383 30366926 579134 6826 1.0
13:40:11:380 119852860 30374046 579104 6840 1.0
13:40:11:780 119853319 30174905 584973 6847 1.0
13:40:11:980 119853463 30402486 579050 6843 1.0
13:40:12:180 119852965 30370369 579193 6824 1.0
13:40:12:380 119852685 30385561 579061 6825 1.0
13:40:12:780 119853395 30175143 584977 6834 1.0
13:40:12:980 119853475 30387476 579223 6844 1.0
13:40:13:180 119852672 30366894 579148 6844 1.0
13:40:13:380 119853570 30405267 579053 6840 1.0
13:40:13:780 119854032 30175692 585014 6847 1.0
13:40:13:980 119852766 30403110 579081 6837 1.0
13:40:14:180 119852880 30364858 579094 6839 1.0
13:40:14:380 119853647 30401043 579145 6850 1.0
13:40:14:780 119854035 30174492 584961 6851 1.0
13:40:14:980 119852931 30453939 579088 6846 1.0
13:40:15:180 119853480 30368718 579199 6837 1.0
13:40:15:380 119852961 30447472 578880 6842 1.0
13:40:15:780 119853951 30177761 585049 6847 1.0
13:40:15:980 119852737 30467989 578862 6841 1.0
13:40:16:180 119853634 30371578 579271 6827 1.0
13:40:16:380 119852734 30396551 579122 6842 1.0
13:40:16:780 119853302 30175080 585009 6846 1.0
13:40:16:980 119853593 30406551 579148 6848 1.0
13:40:17:180 119852858 30371780 579213 6824 1.0
13:40:17:380 119852845 30451935 578933 6837 1.0
13:40:17:780 119853220 30179655 585052 6849 1.0
13:40:17:980 119853541 30404213 579052 6836 1.0
13:40:18:180 119852868 30364993 579097 6841 1.0
13:40:18:380 119853505 30426572 578917 6841 1.0
13:40:18:780 119853432 30170612 584897 6858 1.0
13:40:18:980 119853768 30409922 579077 6838 1.0
13:40:19:180 119852940 30376246 579302 6848 1.0
13:40:19:380 119853561 30452321 578947 6854 1.0
13:40:19:780 119854171 30175068 584975 6861 1.0
13:40:19:980 119852813 30459527 578994 6858 1.0
13:40:20:180 119853536 30366746 579146 6836 1.0
13:40:20:380 119852704 30374773 579076 6830 1.0
13:40:20:780 119853989 30173836 584955 6853 1.0
13:40:20:980 119852692 30467115 578849 6831 1.0
13:40:21:180 119853451 30366733 579145 6829 1.0
13:40:21:380 119852858 30387104 579177 6838 1.0
13:40:21:780 119853308 30176273 585008 6850 1.0
13:40:21:980 119852814 30408646 579225 6827 1.0
13:40:22:180 119853702 30364484 579088 6837 1.0
13:40:22:380 119852702 30388506 578990 6825 1.0
13:40:22:780 119853208 30181272 585137 6860 1.0
13:40:22:980 119853495 30403014 579086 6824 1.0
13:40:23:180 119852931 30369960 579210 6843 1.0
13:40:23:380 119853668 30410478 579112 6851 1.0
13:40:23:780 119853374 30177268 585033 6852 1.0
13:40:23:980 119853510 30458173 579035 6844 1.0
13:40:24:180 119852778 30372496 579204 6844 1.0
13:40:24:380 119853418 30436744 579020 6835 1.0
13:40:24:780 119853893 30177462 585040 6837 1.0
13:40:24:980 119852728 30402676 579095 6850 1.0
13:40:25:180 119852969 30366272 579127 6846 1.0
13:40:25:380 119853522 30398391 579119 6837 1.0
13:40:25:780 119853999 30177893 585052 6842 1.0
13:40:25:980 119852807 30433600 578956 6849 1.0
13:40:26:180 119853640 30366905 579148 6835 1.0
13:40:26:380 119852549 30431123 579136 6833 1.0
13:40:26:780 119853207 30177875 585051 6855 1.0
13:40:26:980 119853012 30387188 579240 6856 1.0
13:40:27:180 119853389 30368272 579187 6835 1.0
13:40:27:380 119852865 30433051 578955 6841 1.0
13:40:27:780 119853324 30179119 585045 6843 1.0
13:40:27:980 119853266 30412481 579112 6840 1.0
13:40:28:180 119852667 30367434 579108 6832 1.0
13:40:28:380 119852832 30450099 579139 6832 1.0
13:40:28:780 119853356 30172724 584938 6841 1.0
13:40:28:980 119853620 30464720 578938 6828 1.0
13:40:29:180 119852698 30370183 579238 6823 1.0
13:40:29:380 119853501 30420054 578994 6842 1.0
13:40:29:780 119854285 30239533 583485 6837 1.0
13:40:29:980 119852676 30463103 578954 6834 1.0
13:40:30:180 119852791 30367983 579177 6830 1.0
13:40:30:380 119853519 30365109 579066 6839 1.0
13:40:30:780 119854014 30341519 579832 6804 1.0
13:40:30:980 119852815 30411562 579100 6837 1.0
13:40:31:180 119853676 30378929 579362 6832 1.0
13:40:31:580 119853320 30174157 585035 6835 1.0
13:40:31:780 119853603 30370725 579159 6837 1.0
13:40:31:980 119852862 30433144 579072 6828 1.0
13:40:32:180 119853463 30368233 579159 6841 1.0
13:40:32:580 119854014 30183614 585201 6837 1.0
13:40:32:780 119852743 30365467 579113 6838 1.0
13:40:32:980 119853686 30430956 579063 6826 1.0
13:40:33:180 119852662 30367028 579152 6834 1.0
13:40:33:580 119854124 30174683 584967 6843 1.0
13:40:33:780 119852775 30369543 579220 6836 1.0
13:40:33:980 119853482 30391401 579140 6847 1.0
13:40:34:180 119852828 30367637 579169 6828 1.0
13:40:34:580 119853418 30174512 584987 6841 1.0
13:40:34:780 119852893 30374443 579257 6844 1.0
13:40:34:980 119853492 30417962 579021 6831 1.0
13:40:35:180 119852966 30363360 579108 6839 1.0
13:40:35:580 119853329 30173507 585012 6840 1.0
13:40:35:780 119853724 30366218 579103 6852 1.0
13:40:35:980 119852842 30442394 578952 6825 1.0
13:40:36:180 119852822 30372964 579272 6838 1.0
13:40:36:580 119853308 30176348 585010 6851 1.0
13:40:36:780 119853429 30367578 579169 6823 1.0
13:40:36:980 119852717 30390227 579120 6832 1.0
13:40:37:180 119853403 30366040 579127 6834 1.0
13:40:37:580 119854014 30176876 585035 6850 1.0
13:40:37:780 119852944 30367627 579113 6833 1.0
13:40:37:980 119852705 30392948 579117 6822 1.0
13:40:38:180 119853287 30374153 579303 6836 1.0
13:40:38:580 119854282 30178823 585075 6851 1.0
13:40:38:780 119852840 30366763 579148 6844 1.0
13:40:38:980 119853528 30402758 579266 6852 1.0
13:40:39:180 119852827 30365601 579108 6845 1.0
13:40:39:580 119853996 30184646 585182 6853 1.0
13:40:39:780 119852845 30369731 579176 6843 1.0
13:40:39:980 119853490 30449245 578992 6832 1.0
13:40:40:180 119852858 30364484 579087 6833 1.0
13:40:40:580 119853273 30173279 584928 6838 1.0
13:40:40:780 119853486 30366683 579144 6843 1.0
13:40:40:980 119852610 30447542 579069 6832 1.0
13:40:41:180 119852612 30369459 579217 6830 1.0
13:40:41:580 119853265 30173061 584994 6838 1.0
13:40:41:780 119853472 30374505 579258 6822 1.0
13:40:41:980 119852624 30404087 579013 6829 1.0
13:40:42:180 119853613 30369043 579199 6837 1.0
13:40:42:580 119853292 30174944 584971 6841 1.0
13:40:42:780 119853511 30364179 579078 6834 1.0
13:40:42:980 119852842 30375337 579127 6834 1.0
13:40:43:180 119853439 30373192 579242 6829 1.0
13:40:43:580 119853918 30174533 584960 6857 1.0
13:40:43:780 119852638 30368398 579190 6839 1.0
13:40:43:980 119853419 30442649 579171 6843 1.0
13:40:44:180 119852898 30369596 579129 6816 1.0
13:40:44:580 119853956 30180800 585088 6841 1.0
13:40:44:780 119852966 30364736 579091 6825 1.0
13:40:44:980 119853588 30393801 579081 6839 1.0
13:40:45:180 119852735 30370378 579229 6840 1.0
13:40:45:580 119853281 30178222 585060 6839 1.0
13:40:45:780 119852782 30364838 579093 6845 1.0
13:40:45:980 119853616 30471236 578957 6840 1.0
13:40:46:180 119852829 30364151 579076 6840 1.0
13:40:46:580 119853211 30176398 585009 6836 1.0
